SourceNode,InteractionType,TargetNode,DEPREL,SententialDistance,SourceNodeIndex,TargetNodeIndex
δράση:NOUN,pp,καθώς:ADV,advmod,2,62,60
δράση:NOUN,pp,και:CCONJ,cc,1,62,61
μέτρο:NOUN,pp,δράση:NOUN,conj,-11,51,62
διακίνηση:NOUN,pp,κατά:ADP,case,3,66,63
διακίνηση:NOUN,pp,ο:DET,det,2,66,64
διακίνηση:NOUN,pp,παράνομος:ADJ,amod,1,66,65
δράση:NOUN,pp,διακίνηση:NOUN,nmod,-4,62,66
πρόταση:NOUN,pp,ο:DET,det,1,69,68
πολιτική:NOUN,pp,πρόταση:NOUN,nsubj,7,76,69
πρόταση:NOUN,pp,αυτός:PRON,det,-1,69,70
πολιτική:NOUN,pp,δεν:PART,advmod,5,76,71
πολιτική:NOUN,pp,είμαι:AUX,cop,4,76,72
πολιτική:NOUN,pp,όλος:ADJ,amod,3,76,73
πολιτική:NOUN,pp,ο:DET,det,2,76,74
πολιτική:NOUN,pp,ευρωπαϊκός:ADJ,amod,1,76,75
ναρκωτικός:ADJ,pp,για:ADP,case,2,79,77
ναρκωτικός:ADJ,pp,ο:DET,det,1,79,78
πολιτική:NOUN,pp,ναρκωτικός:ADJ,amod,-3,76,79
πρόταση:NOUN,pp,ο:DET,det,1,82,81
αφορώ:VERB,pp,πρόταση:NOUN,nsubj,2,84,82
πρόταση:NOUN,pp,αυτός:PRON,det,-1,82,83
πολιτική:NOUN,pp,αφορώ:VERB,conj,-8,76,84
ένας:NUM,pp,μόνο:ADV,advmod,1,86,85
συνιστώσα:NOUN,pp,ένας:NUM,nummod,2,88,86
συνιστώσα:NOUN,pp,ειδικός:ADJ,amod,1,88,87
αφορώ:VERB,pp,συνιστώσα:NOUN,obj,-4,84,88
σχετίζω:VERB,pp,που:PRON,nsubj:pass,1,90,89
συνιστώσα:NOUN,pp,σχετίζω:VERB,acl:relcl,-2,88,90
καταπολέμηση:NOUN,pp,με:ADP,case,2,93,91
καταπολέμηση:NOUN,pp,ο:DET,det,1,93,92
σχετίζω:VERB,pp,καταπολέμηση:NOUN,obl,-3,90,93
διακίνηση:NOUN,pp,ο:DET,det,1,95,94
καταπολέμηση:NOUN,pp,διακίνηση:NOUN,nmod,-2,93,95
διακίνηση:NOUN,pp,ναρκωτικός:NOUN,nmod,-1,95,96
συμπεριλαμβάνω:VERB,pp,αλλά:CCONJ,cc,11,109,98
προσέγγιση:NOUN,pp,ο:DET,det,1,100,99
συμπεριλαμβάνω:VERB,pp,προσέγγιση:NOUN,nsubj:pass,9,109,100
θέμα:NOUN,pp,ο:DET,det,1,102,101
προσέγγιση:NOUN,pp,θέμα:NOUN,nmod,-2,100,102
ναρκωτικός:NOUN,pp,ο:DET,det,1,104,103
θέμα:NOUN,pp,ναρκωτικός:NOUN,nmod,-2,102,104
ένωση:NOUN,pp,σε:ADP,case,3,108,105
ένωση:NOUN,pp,ο:DET,det,2,108,106
ένωση:NOUN,pp,ευρωπαϊκός:ADJ,amod,1,108,107
ναρκωτικός:NOUN,pp,ένωση:NOUN,nmod,-4,104,108
πρόγραμμα:NOUN,pp,σε:ADP,case,2,112,110
πρόγραμμα:NOUN,pp,ο:DET,det,1,112,111
συμπεριλαμβάνω:VERB,pp,πρόγραμμα:NOUN,obl,-3,109,112
πρόγραμμα:NOUN,pp,δράση:NOUN,nmod,-1,112,113
2000-2004:NOUN,pp,για:ADP,case,2,116,114
2000-2004:NOUN,pp,ο:DET,det,1,116,115
πρόγραμμα:NOUN,pp,2000-2004:NOUN,nmod,-4,112,116
αξιολόγηση:NOUN,pp,ο:DET,det,2,120,118
αξιολόγηση:NOUN,pp,ενδιάμεσος:ADJ,amod,1,120,119
γίνομαι:VERB,pp,αξιολόγηση:NOUN,nsubj,4,124,120
οποίος:PRON,pp,ο:DET,det,1,122,121
αξιολόγηση:NOUN,pp,οποίος:PRON,nmod,-2,120,122
γίνομαι:VERB,pp,θα:PART,aux,1,124,123
πρόγραμμα:NOUN,pp,γίνομαι:VERB,acl:relcl,-12,112,124
διάρκεια:NOUN,pp,σε:ADP,case,2,127,125
διάρκεια:NOUN,pp,ο:DET,det,1,127,126
γίνομαι:VERB,pp,διάρκεια:NOUN,obl,-3,124,127
έτος:NOUN,pp,ο:DET,det,2,130,128
έτος:NOUN,pp,τρέχων:ADJ,amod,1,130,129
διάρκεια:NOUN,pp,έτος:NOUN,nmod,-3,127,130
Λάκεν:X,pp,σε:ADP,case,2,134,132
Λάκεν:X,pp,ο:DET,det,1,134,133
ζητώ:VERB,pp,Λάκεν:X,obl,7,141,134
ηγέτης:NOUN,pp,ο:DET,det,1,137,136
ζητώ:VERB,pp,ηγέτης:NOUN,nsubj,4,141,137
ηγέτης:NOUN,pp,κράτος:NOUN,nmod,-1,137,138
κυβέρνηση:NOUN,pp,και:CCONJ,cc,1,140,139
κράτος:NOUN,pp,κυβέρνηση:NOUN,conj,-2,138,140
τέλος:NOUN,pp,μέχρι:ADP,case,2,144,142
τέλος:NOUN,pp,ο:DET,det,1,144,143
ζητώ:VERB,pp,τέλος:NOUN,obl,-3,141,144
τέλος:NOUN,pp,Μάιος:PROPN,nmod,-1,144,145
έτος:NOUN,pp,ο:DET,det,1,147,146
Μάιος:PROPN,pp,έτος:NOUN,nmod,-2,145,147
έτος:NOUN,pp,αυτός:PRON,det,-1,147,148
εγκρίνω:VERB,pp,να:PART,aux,1,150,149
ζητώ:VERB,pp,εγκρίνω:VERB,ccomp,-9,141,150
απόφαση:NOUN,pp,ο:DET,det,1,152,151
εγκρίνω:VERB,pp,απόφαση:NOUN,obj,-2,150,152
απόφαση:NOUN,pp,πλαίσιο:NOUN,nmod,-1,152,153
εναρμόνιση:NOUN,pp,για:ADP,case,2,156,154
εναρμόνιση:NOUN,pp,ο:DET,det,1,156,155
απόφαση:NOUN,pp,εναρμόνιση:NOUN,nmod,-4,152,156
κύρωση:NOUN,pp,ο:DET,det,2,159,157
κύρωση:NOUN,pp,ποινικός:ADJ,amod,1,159,158
εναρμόνιση:NOUN,pp,κύρωση:NOUN,nmod,-3,156,159
επίπεδο:NOUN,pp,σε:ADP,case,2,162,160
επίπεδο:NOUN,pp,ευρωπαϊκός:ADJ,amod,1,162,161
εναρμόνιση:NOUN,pp,επίπεδο:NOUN,nmod,-6,156,162
κύρωση:NOUN,pp,σχετικά:ADV,advmod,-4,159,163
διακίνηση:NOUN,pp,με:ADP,case,2,166,164
διακίνηση:NOUN,pp,ο:DET,det,1,166,165
σχετικά:ADV,pp,διακίνηση:NOUN,obl,-3,163,166
διακίνηση:NOUN,pp,ναρκωτικός:NOUN,nmod,-1,166,167
αυτός:PRON,pp,είμαι:AUX,cop,-1,169,170
στόχος:NOUN,pp,ο:DET,det,2,173,171
στόχος:NOUN,pp,αποκλειστικός:ADJ,amod,1,173,172
αυτός:PRON,pp,στόχος:NOUN,nsubj,-4,169,173
πρόταση:NOUN,pp,ο:DET,det,1,175,174
στόχος:NOUN,pp,πρόταση:NOUN,nmod,-2,173,175
πρόταση:NOUN,pp,αυτός:PRON,det,-1,175,176
επιτροπή:NOUN,pp,ο:DET,det,1,179,178
πιστεύω:VERB,pp,επιτροπή:NOUN,nsubj,1,180,179
χρειάζομαι:VERB,pp,ότι:SCONJ,mark,9,190,181
αγώνας:NOUN,pp,σε:ADP,case,2,184,182
αγώνας:NOUN,pp,ο:DET,det,1,184,183
χρειάζομαι:VERB,pp,αγώνας:NOUN,obl,6,190,184
καταπολέμηση:NOUN,pp,για:ADP,case,2,187,185
καταπολέμηση:NOUN,pp,ο:DET,det,1,187,186
αγώνας:NOUN,pp,καταπολέμηση:NOUN,nmod,-3,184,187
ναρκωτικός:NOUN,pp,ο:DET,det,1,189,188
καταπολέμηση:NOUN,pp,ναρκωτικός:NOUN,nmod,-2,187,189
πιστεύω:VERB,pp,χρειάζομαι:VERB,ccomp,-10,180,190
συντονισμός:NOUN,pp,στενός:ADJ,amod,1,192,191
χρειάζομαι:VERB,pp,συντονισμός:NOUN,nsubj,-2,190,192
αρχή:NOUN,pp,μεταξύ:ADP,case,8,201,193
αρχή:NOUN,pp,ο:DET,det,7,201,194
αρχή:NOUN,pp,διάφορος:ADJ,amod,6,201,195
αρχή:NOUN,pp,δικαστικός:ADJ,amod,5,201,196
δικαστικός:ADJ,pp,αστυνομικός:ADJ,conj,-2,196,198
τελωνειακός:ADJ,pp,και:CCONJ,cc,1,200,199
δικαστικός:ADJ,pp,τελωνειακός:ADJ,conj,-4,196,200
συντονισμός:NOUN,pp,αρχή:NOUN,nmod,-9,192,201
κράτος:NOUN,pp,ο:DET,det,1,203,202
αρχή:NOUN,pp,κράτος:NOUN,nmod,-2,201,203
κράτος:NOUN,pp,μέλος:NOUN,nmod,-1,203,204
ανταποκρίνομαι:VERB,pp,ώστε:SCONJ,mark,2,208,206
ανταποκρίνομαι:VERB,pp,να:PART,aux,1,208,207
χρειάζομαι:VERB,pp,ανταποκρίνομαι:VERB,advcl,-18,190,208
πρόκληση:NOUN,pp,σε:ADP,case,2,211,209
πρόκληση:NOUN,pp,ο:DET,det,1,211,210
ανταποκρίνομαι:VERB,pp,πρόκληση:NOUN,obl,-3,208,211
διακίνηση:NOUN,pp,ο:DET,det,1,213,212
πρόκληση:NOUN,pp,διακίνηση:NOUN,nmod,-2,211,213
διακίνηση:NOUN,pp,ναρκωτικός:NOUN,nmod,-1,213,214
επίπεδο:NOUN,pp,σε:ADP,case,2,217,215
επίπεδο:NOUN,pp,διεθνής:ADJ,amod,1,217,216
διακίνηση:NOUN,pp,επίπεδο:NOUN,nmod,-4,213,217
συνεργασία:NOUN,pp,ένας:DET,det,2,221,219
συνεργασία:NOUN,pp,παρόμοιος:ADJ,amod,1,221,220
στηρίζω:VERB,pp,συνεργασία:NOUN,nsubj:pass,9,230,221
καθίσταμαι:VERB,pp,για:ADP,mark,2,225,223
καθίσταμαι:VERB,pp,να:PART,aux,1,225,224
στηρίζω:VERB,pp,καθίσταμαι:VERB,advcl,5,230,225
καθίσταμαι:VERB,pp,αποτελεσματικός:ADJ,xcomp,-1,225,226
στηρίζω:VERB,pp,πρέπει:VERB,aux,2,230,228
στηρίζω:VERB,pp,να:PART,aux,1,230,229
προσέγγιση:NOUN,pp,σε:ADP,case,3,234,231
προσέγγιση:NOUN,pp,ο:DET,det,2,234,232
προσέγγιση:NOUN,pp,κοινός:ADJ,amod,1,234,233
στηρίζω:VERB,pp,προσέγγιση:NOUN,obl,-4,230,234
επίπεδο:NOUN,pp,σε:ADP,case,1,236,235
προσέγγιση:NOUN,pp,επίπεδο:NOUN,nmod,-2,234,236
επίπεδο:NOUN,pp,ένωση:NOUN,nmod,-1,236,237
αφορώ:VERB,pp,κυρίως:ADV,advmod,2,241,239
αφορώ:VERB,pp,όσο:ADV,advmod,1,241,240
στηρίζω:VERB,pp,αφορώ:VERB,advcl,-11,230,241
προσέγγιση:NOUN,pp,ο:DET,det,1,243,242
αφορώ:VERB,pp,προσέγγιση:NOUN,obj,-2,241,243
ορισμός:NOUN,pp,ο:DET,det,1,245,244
προσέγγιση:NOUN,pp,ορισμός:NOUN,nmod,-2,243,245
έγκλημα:NOUN,pp,ο:DET,det,1,247,246
ορισμός:NOUN,pp,έγκλημα:NOUN,nmod,-2,245,247
κύρωση:NOUN,pp,και:CCONJ,cc,3,251,248
κύρωση:NOUN,pp,ο:DET,det,2,251,249
κύρωση:NOUN,pp,ποινικός:ADJ,amod,1,251,250
έγκλημα:NOUN,pp,κύρωση:NOUN,conj,-4,247,251
εφαρμόζω:VERB,pp,που:PRON,nsubj:pass,1,253,252
κύρωση:NOUN,pp,εφαρμόζω:VERB,acl:relcl,-2,251,253
διακίνηση:NOUN,pp,για:ADP,case,3,257,254
διακίνηση:NOUN,pp,ο:DET,det,2,257,255
διακίνηση:NOUN,pp,παράνομος:ADJ,amod,1,257,256
εφαρμόζω:VERB,pp,διακίνηση:NOUN,obl,-4,253,257
οποίος:PRON,pp,ο:DET,det,1,260,259
αποτελεσματικός:ADJ,pp,οποίος:PRON,nsubj,4,264,260
αποτελεσματικός:ADJ,pp,πρέπει:VERB,aux,3,264,261
αποτελεσματικός:ADJ,pp,να:PART,aux,2,264,262
αποτελεσματικός:ADJ,pp,είμαι:AUX,cop,1,264,263
κύρωση:NOUN,pp,αποτελεσματικός:ADJ,acl:relcl,-13,251,264
αποτελεσματικός:ADJ,pp,ανάλογος:ADJ,conj,-2,264,266
αποτρεπτικός:ADJ,pp,και:CCONJ,cc,1,268,267
αποτελεσματικός:ADJ,pp,αποτρεπτικός:ADJ,conj,-4,264,268
ικανοποίηση:NOUN,pp,ο:DET,det,1,272,271
εκφράζω:VERB,pp,ικανοποίηση:NOUN,obj,-2,270,272
ικανοποίηση:NOUN,pp,μου:PRON,nmod,-1,272,273
στόχος:NOUN,pp,με:ADP,case,2,276,274
στόχος:NOUN,pp,ο:DET,det,1,276,275
ικανοποίηση:NOUN,pp,στόχος:NOUN,nmod,-4,272,276
έκθεση:NOUN,pp,ο:DET,det,1,278,277
στόχος:NOUN,pp,έκθεση:NOUN,nmod,-2,276,278
κ.:NOUN,pp,ο:DET,det,1,280,279
έκθεση:NOUN,pp,κ.:NOUN,nmod,-2,278,280
κ.:NOUN,pp,Oostlander:X,flat,-1,280,281
σαφής:ADJ,pp,είμαι:AUX,cop,1,284,283
συμπληρώνω:VERB,pp,ότι:SCONJ,mark,12,297,285
μέτρο:NOUN,pp,ο:DET,det,2,288,286
μέτρο:NOUN,pp,κατασταλτικός:ADJ,amod,1,288,287
συμπληρώνω:VERB,pp,μέτρο:NOUN,nsubj:pass,9,297,288
δράστης:NOUN,pp,κατά:ADP,case,2,291,289
δράστης:NOUN,pp,ο:DET,det,1,291,290
μέτρο:NOUN,pp,δράστης:NOUN,nmod,-3,288,291
διακίνηση:NOUN,pp,ο:DET,det,2,294,292
διακίνηση:NOUN,pp,παράνομος:ADJ,amod,1,294,293
δράστης:NOUN,pp,διακίνηση:NOUN,nmod,-3,291,294
συμπληρώνω:VERB,pp,πρέπει:VERB,aux,2,297,295
συμπληρώνω:VERB,pp,να:PART,aux,1,297,296
σαφής:ADJ,pp,συμπληρώνω:VERB,csubj,-13,284,297
ολοκληρώνω:VERB,pp,και:CCONJ,cc,2,300,298
ολοκληρώνω:VERB,pp,να:PART,aux,1,300,299
συμπληρώνω:VERB,pp,ολοκληρώνω:VERB,conj,-3,297,300
πολιτική:NOUN,pp,με:ADP,case,2,303,301
πολιτική:NOUN,pp,ένας:DET,det,1,303,302
συμπληρώνω:VERB,pp,πολιτική:NOUN,obl,-6,297,303
πολιτική:NOUN,pp,πρόληψη:NOUN,nmod,-1,303,304
επανένταξη:NOUN,pp,και:CCONJ,cc,2,307,305
επανένταξη:NOUN,pp,κοινωνικός:ADJ,amod,1,307,306
πρόληψη:NOUN,pp,επανένταξη:NOUN,conj,-3,304,307
άτομο:NOUN,pp,ο:DET,det,1,309,308
επανένταξη:NOUN,pp,άτομο:NOUN,nmod,-2,307,309
εξαρτώ:VERB,pp,που:PRON,nsubj,2,312,310
εξαρτώ:VERB,pp,είμαι:AUX,cop,1,312,311
άτομο:NOUN,pp,εξαρτώ:VERB,acl:relcl,-3,309,312
ναρκωτικός:NOUN,pp,από:ADP,case,2,315,313
ναρκωτικός:NOUN,pp,ο:DET,det,1,315,314
εξαρτώ:VERB,pp,ναρκωτικός:NOUN,obl,-3,312,315
φύση:NOUN,pp,ο:DET,det,1,318,317
αφορώ:VERB,pp,φύση:NOUN,nsubj,4,322,318
μέσο:NOUN,pp,ο:DET,det,2,321,319
μέσο:NOUN,pp,προβλεπόμενος:ADJ,amod,1,321,320
φύση:NOUN,pp,μέσο:NOUN,nmod,-3,318,321
αφορώ:VERB,pp,μόνο:ADV,advmod,-1,322,323
πτυχή:NOUN,pp,ο:DET,det,2,326,324
πτυχή:NOUN,pp,κατασταλτικός:ADJ,amod,1,326,325
αφορώ:VERB,pp,πτυχή:NOUN,obj,-4,322,326
φαινόμενο:NOUN,pp,ο:DET,det,1,328,327
πτυχή:NOUN,pp,φαινόμενο:NOUN,nmod,-2,326,328
ναρκωτικός:NOUN,pp,ο:DET,det,1,330,329
φαινόμενο:NOUN,pp,ναρκωτικός:NOUN,nmod,-2,328,330
προετοιμασία:NOUN,pp,για:ADP,case,2,334,332
προετοιμασία:NOUN,pp,ο:DET,det,1,334,333
εργάζομαι:VERB,pp,προετοιμασία:NOUN,obl,7,341,334
πρωτοβουλία:NOUN,pp,αυτός:PRON,det,3,338,335
πρωτοβουλία:NOUN,pp,ο:DET,det,2,338,336
πρωτοβουλία:NOUN,pp,ποινικός:ADJ,amod,1,338,337
προετοιμασία:NOUN,pp,πρωτοβουλία:NOUN,nmod,-4,334,338
επιτροπή:NOUN,pp,ο:DET,det,1,340,339
εργάζομαι:VERB,pp,επιτροπή:NOUN,nsubj,1,341,340
εργάζομαι:VERB,pp,μπορώ:VERB,parataxis,-2,341,343
λέγω:VERB,pp,να:PART,aux,1,345,344
μπορώ:VERB,pp,λέγω:VERB,xcomp,-2,343,345
εργάζομαι:VERB,pp,έχω:VERB,advcl,-6,341,347
γνώση:NOUN,pp,πλήρης:ADJ,amod,1,349,348
έχω:VERB,pp,γνώση:NOUN,obj,-2,347,349
θέμα:NOUN,pp,ο:DET,det,1,351,350
γνώση:NOUN,pp,θέμα:NOUN,nmod,-2,349,351
έχω:VERB,pp,χάρη:ADV,advmod,-5,347,352
εργασία:NOUN,pp,σε:ADP,case,4,357,353
εργασία:NOUN,pp,ο:DET,det,3,357,354
εργασία:NOUN,pp,σημαντικός:ADJ,amod,2,357,355
εργασία:NOUN,pp,προπαρασκευαστικός:ADJ,amod,1,357,356
χάρη:ADV,pp,εργασία:NOUN,obl,-5,352,357
επιτελώ:VERB,pp,που:PRON,obj,1,359,358
εργασία:NOUN,pp,επιτελώ:VERB,acl:relcl,-2,357,359
επιτελώ:VERB,pp,μελετώ:VERB,advcl,-2,359,361
μελετώ:VERB,pp,κυρίως:ADV,advmod,-1,361,362
ορισμός:NOUN,pp,ο:DET,det,1,364,363
μελετώ:VERB,pp,ορισμός:NOUN,obj,-3,361,364
κράτος:NOUN,pp,σε:ADP,case,2,367,365
κράτος:NOUN,pp,κάθε:PRON,det,1,367,366
ορισμός:NOUN,pp,κράτος:NOUN,amod,-3,364,367
κράτος:NOUN,pp,μέλος:NOUN,nmod,-1,367,368
ποινή:NOUN,pp,ο:DET,det,1,371,370
ορισμός:NOUN,pp,ποινή:NOUN,conj,-7,364,371
επιβάλλω:VERB,pp,που:PRON,obj,1,373,372
ποινή:NOUN,pp,επιβάλλω:VERB,acl:relcl,-2,371,373
νομοθεσία:NOUN,pp,ο:DET,det,1,375,374
επιβάλλω:VERB,pp,νομοθεσία:NOUN,nsubj,-2,373,375
προϋπόθεση:NOUN,pp,και:CCONJ,cc,9,385,376
προϋπόθεση:NOUN,pp,πράγμα:NOUN,appos,7,385,378
λίγο:ADV,pp,όχι:PART,advmod,1,380,379
σημαντικός:ADJ,pp,λίγο:ADV,advmod,1,381,380
πράγμα:NOUN,pp,σημαντικός:ADJ,amod,-3,378,381
προϋπόθεση:NOUN,pp,ο:DET,det,2,385,383
προϋπόθεση:NOUN,pp,συγκεκριμένος:ADJ,amod,1,385,384
ορισμός:NOUN,pp,προϋπόθεση:NOUN,conj,-21,364,385
προϋπόθεση:NOUN,pp,εφαρμογή:NOUN,nmod,-1,385,386
κύρωση:NOUN,pp,ο:DET,det,2,389,387
κύρωση:NOUN,pp,ποινικός:ADJ,amod,1,389,388
εφαρμογή:NOUN,pp,κύρωση:NOUN,nmod,-3,386,389
διακίνηση:NOUN,pp,για:ADP,case,2,392,390
διακίνηση:NOUN,pp,ο:DET,det,1,392,391
κύρωση:NOUN,pp,διακίνηση:NOUN,nmod,-3,389,392
διακίνηση:NOUN,pp,ναρκωτικός:NOUN,nmod,-1,392,393
ένας:NUM,pp,σε:ADP,case,2,396,394
ένας:NUM,pp,κάθε:PRON,det,1,396,395
εφαρμογή:NOUN,pp,ένας:NUM,nmod,-10,386,396
κράτος:NOUN,pp,από:ADP,case,3,400,397
κράτος:NOUN,pp,ο:DET,det,2,400,398
κράτος:NOUN,pp,δεκαπέντε:NUM,nummod,1,400,399
ένας:NUM,pp,κράτος:NOUN,nmod,-4,396,400
κράτος:NOUN,pp,μέλος:NOUN,nmod,-1,400,401
επιτρέπω:VERB,pp,επομένως:ADV,advmod,9,412,403
μελέτη:NOUN,pp,ο:DET,det,1,406,405
επιτρέπω:VERB,pp,μελέτη:NOUN,nsubj,6,412,406
μελέτη:NOUN,pp,αυτός:PRON,det,-1,406,407
δημοσιοποιώ:VERB,pp,που:PRON,nsubj:pass,1,410,409
μελέτη:NOUN,pp,δημοσιοποιώ:VERB,acl:relcl,-4,406,410
ανάλυση:NOUN,pp,ο:DET,det,2,415,413
ανάλυση:NOUN,pp,συγκριτικός:ADJ,amod,1,415,414
επιτρέπω:VERB,pp,ανάλυση:NOUN,obj,-3,412,415
νομοθεσία:NOUN,pp,ο:DET,det,1,417,416
ανάλυση:NOUN,pp,νομοθεσία:NOUN,nmod,-2,415,417
κράτος:NOUN,pp,όλος:ADJ,amod,2,420,418
κράτος:NOUN,pp,ο:DET,det,1,420,419
νομοθεσία:NOUN,pp,κράτος:NOUN,nmod,-3,417,420
κράτος:NOUN,pp,μέλος:NOUN,nmod,-1,420,421
θέμα:NOUN,pp,σε:ADP,case,1,423,422
νομοθεσία:NOUN,pp,θέμα:NOUN,nmod,-6,417,423
θέμα:NOUN,pp,διακίνηση:NOUN,nmod,-1,423,424
διακίνηση:NOUN,pp,ναρκωτικός:NOUN,nmod,-1,424,425
διευκρίνιση:NOUN,pp,επομένως:ADV,advmod,5,432,427
διευκρίνιση:NOUN,pp,ο:DET,det,3,432,429
διευκρίνιση:NOUN,pp,πρώτος:NUM,amod,2,432,430
διευκρίνιση:NOUN,pp,σημαντικός:ADJ,amod,1,432,431
γίνομαι:VERB,pp,που:PRON,nsubj,3,436,433
γίνομαι:VERB,pp,πρέπει:VERB,aux,2,436,434
γίνομαι:VERB,pp,να:PART,aux,1,436,435
διευκρίνιση:NOUN,pp,γίνομαι:VERB,acl:relcl,-4,432,436
διευκρίνιση:NOUN,pp,είμαι:AUX,cop,-5,432,437
αφορώ:VERB,pp,ότι:SCONJ,mark,3,441,438
στόχος:NOUN,pp,ο:DET,det,1,440,439
αφορώ:VERB,pp,στόχος:NOUN,nsubj,1,441,440
διευκρίνιση:NOUN,pp,αφορώ:VERB,csubj,-9,432,441
εναρμόνιση:NOUN,pp,ο:DET,det,1,443,442
αφορώ:VERB,pp,εναρμόνιση:NOUN,obj,-2,441,443
κύρωση:NOUN,pp,ο:DET,det,2,446,444
κύρωση:NOUN,pp,ποινικός:ADJ,amod,1,446,445
εναρμόνιση:NOUN,pp,κύρωση:NOUN,nmod,-3,443,446
διακίνηση:NOUN,pp,για:ADP,case,2,449,447
διακίνηση:NOUN,pp,ο:DET,det,1,449,448
κύρωση:NOUN,pp,διακίνηση:NOUN,nmod,-3,446,449
διακίνηση:NOUN,pp,ναρκωτικός:NOUN,nmod,-1,449,450
μπορώ:VERB,pp,δεν:PART,advmod,1,453,452
θεωρώ:VERB,pp,να:PART,aux,1,455,454
μπορώ:VERB,pp,θεωρώ:VERB,xcomp,-2,453,455
περιορίζω:VERB,pp,ότι:SCONJ,mark,4,460,456
πρόταση:NOUN,pp,ο:DET,det,1,458,457
περιορίζω:VERB,pp,πρόταση:NOUN,nsubj:pass,2,460,458
πρόταση:NOUN,pp,αυτός:PRON,det,-1,458,459
θεωρώ:VERB,pp,περιορίζω:VERB,ccomp,-5,455,460
διακίνηση:NOUN,pp,σε:ADP,case,7,468,461
διακίνηση:NOUN,pp,ο:DET,det,6,468,462
διακίνηση:NOUN,pp,διεθνής:ADJ,amod,5,468,463
