"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"121","2.54160665","0.00123858","0.39345191","0.0564097","6","525","42","false","था:VERB","174.93700787401573","483","65","false","0","था:VERB","5624110"
"124","0.0","0.0","0.0","0.05042627","0","285","285","false","कारण:ADP","169.75838926174498","0","41","false","0","कारण:ADP","0"
"126","1.0","0.0","1.0","0.0","1","2","1","false","प्राचीनकाल:NOUN","1308.0","1","0","false","0","प्राचीनकाल:NOUN","1"
"129","2.73562327","0.00133385","0.36554741","0.08105928","6","464","135","false","स्थान:NOUN","331.2485549132948","329","58","false","0","स्थान:NOUN","6626950"
"130","0.0","0.0","0.0","0.00478138","0","3965","3965","false","यह:DET","52.73703256936068","0","392","false","0","यह:DET","0"
"132","3.27711911","3.4941E-4","0.30514606","0.11923759","7","70","24","false","महत्व:NOUN","561.875","46","11","false","0","महत्व:NOUN","1211491"
"135","0.0","0.0","0.0","0.0","0","1","1","false","अत्यंत:ADJ","48.0","0","0","false","0","अत्यंत:ADJ","0"
"138","6.05567867","6.0E-8","0.16513426","0.0","9","4","1","false","धर्मावलंबी:NOUN","619.25","3","0","false","0","धर्मावलंबी:NOUN","320"
"139","5.05795014","7.412E-5","0.19770855","0.02380952","8","12","11","false","बौद्ध:PROPN","285.85714285714283","1","1","false","0","बौद्ध:PROPN","170611"
"143","0.0","0.0","0.0","0.02031542","0","183","183","false","अनुसार:ADP","94.98850574712644","0","24","false","0","अनुसार:ADP","0"
"145","6.03916898","5.357E-5","0.1655857","0.0","9","3","1","false","लुंबनी:PROPN","17.666666666666668","2","0","false","0","लुंबनी:PROPN","141515"
"147","0.0","0.0","0.0","0.0","0","1","1","false","बोधगया:PROPN","3.0","0","0","false","0","बोधगया:PROPN","0"
"149","5.03977839","5.397E-5","0.19842142","0.0","8","4","1","false","सारनाथ:PROPN","1145.5","3","0","false","0","सारनाथ:PROPN","113063"
"150","4.05817175","0.03504586","0.24641638","0.00671557","7","3929","3924","false","और:CCONJ","56.32938005390836","5","510","false","1","और:CCONJ","70471564"
"154","4.54504155","0.00160744","0.22001999","0.01313837","8","906","760","false","साथ:ADP","78.60411311053984","146","103","false","0","साथ:ADP","5438226"
"156","3.54620499","0.01454609","0.28199159","0.03082186","7","1226","1223","false","ही:PART","125.7172131147541","3","126","false","0","ही:PART","49663827"
"161","0.0","0.0","0.0","0.0","0","1","1","false","विशद्:ADJ","48.0","0","0","false","0","विशद्:ADJ","0"
"163","2.90520776","0.01560361","0.34420946","0.01307526","6","10998","10614","false","है:AUX","75.27466456195738","384","532","false","0","है:AUX","48624923"
"165","3.46891967","5.3495E-4","0.28827419","0.11290323","7","42","20","false","राजा:NOUN","568.3125","22","8","false","0","राजा:NOUN","2744899"
"166","5.93218837","1.1029E-4","0.16857186","0.05555556","9","9","7","false","हिंदू:ADJ","52.666666666666664","2","0","false","0","हिंदू:ADJ","406732"
"168","3.48498615","2.0751E-4","0.28694519","0.10960961","7","58","19","false","काल:NOUN","615.5135135135135","39","8","false","0","काल:NOUN","674717"
"171","1.92831025","0.15669793","0.51858875","0.00309621","5","39282","4735","false","कर:VERB","38.467432104217266","34547","2318","false","569","कर:VERB","404603250"
"174","3.39213296","8.573E-5","0.29479976","0.17060041","7","142","63","false","चीन:PROPN","567.1285714285714","79","19","false","0","चीन:PROPN","519103"
"176","0.0","0.0","0.0","0.00660373","0","5807","5807","false","से:ADP","55.33177812337999","0","791","false","0","से:ADP","0"
"178","6.0567313","8.036E-5","0.16510556","0.05","9","5","1","false","सांग:PROPN","1186.6","4","0","false","0","सांग:PROPN","121441"
"179","0.0","0.0","0.0","0.0","0","1","1","false","ह्वेन:PROPN","5.0","0","0","false","0","ह्वेन:PROPN","0"
"182","0.0","0.0","0.0","0.0","0","1","1","false","फाह्यान:PROPN","5.0","0","0","false","0","फाह्यान:PROPN","0"
"184","5.05789474","5.396E-5","0.19771072","0.0","8","2","1","false","इत्त्‍सिंग:PROPN","930.0","1","0","false","0","इत्त्‍सिंग:PROPN","98188"
"188","3.49545706","5.358E-5","0.28608562","0.31944444","7","9","1","false","वृत्तान्त:NOUN","1108.5555555555557","8","0","false","0","वृत्तान्त:NOUN","80960"
"190","2.93396122","0.00106206","0.34083613","0.08433082","6","675","195","false","यात्रा:NOUN","286.15841584158414","480","78","false","0","यात्रा:NOUN","4596759"
"195","2.89540166","5.409E-5","0.34537522","0.44545455","6","13","6","false","गौरव:NOUN","1396.6363636363637","7","2","false","0","गौरव:NOUN","79358"
"198","3.89529086","0.0","0.25672024","1.0","7","2","1","false","वर्णन:NOUN","2270.0","1","0","false","0","वर्णन:NOUN","0"
"203","1.63636364","2.683E-5","0.61111111","0.1474359","2","19","10","false","कुशीनगर:PROPN","907.0769230769231","9","3","false","0","कुशीनगर:PROPN","125717"
"206","2.77911357","0.00320251","0.35982696","0.04125754","6","386","205","false","ज्यादा:DET","174.97685185185185","181","57","false","3","ज्यादा:DET","10275360"
"207","0.0","0.0","0.0","0.00626566","0","162","162","false","सबसे:ADV","32.54385964912281","0","21","false","0","सबसे:ADV","0"
"210","3.46947368","1.69E-6","0.28822816","0.1969697","7","22","11","false","तीर्थ:NOUN","634.75","11","4","false","0","तीर्थ:NOUN","7491"
"214","0.0","0.0","0.0","0.01218755","0","133","133","false","रूप:ADP","78.83333333333333","0","15","false","0","रूप:ADP","0"
"218","2.3432687","0.01896354","0.4267543","0.02090107","6","3331","515","false","आ:VERB","104.74557956777996","2816","400","false","3","आ:VERB","73779914"
"219","2.92814404","0.0","0.34151325","0.66666667","6","3","1","false","1876:PROPN","2636.3333333333335","2","0","false","0","1876:PROPN","0"
"224","3.07213296","4.9775E-4","0.32550674","0.12188645","6","517","248","false","बार:NOUN","418.81904761904764","269","42","false","1","बार:NOUN","1847985"
"225","3.28537396","0.01182139","0.30437935","0.01517313","7","1784","1632","false","एक:NUM","94.80257510729614","152","267","false","8","एक:NUM","88595493"
"227","4.07152355","1.998E-5","0.24560831","0.14574188","7","231","156","false","फिर:ADV","394.6617647058824","75","25","false","0","फिर:ADV","82135"
"230","3.09728532","4.24E-6","0.32286338","0.28021978","6","37","18","false","प्रकाश:NOUN","879.5","19","5","false","0","प्रकाश:NOUN","32228"
"233","3.20188366","2.7434E-4","0.31231616","0.13525795","6","282","257","false","जब:PRON","359.13793103448273","25","32","false","0","जब:PRON","1004620"
"235","6.72271468","5.396E-5","0.14874943","0.0","10","2","1","false","पुरातत्ववेत्ता:NOUN","13.5","1","0","false","0","पुरातत्ववेत्ता:NOUN","172811"
"236","5.72304709","1.6395E-4","0.17473209","0.04743083","9","37","34","false","तत्कालीन:ADJ","90.56521739130434","3","4","false","0","तत्कालीन:ADJ","522588"
"238","7.72166205","3.478E-5","0.1295058","0.08333333","11","4","1","false","कर्निंघम:PROPN","1483.75","3","0","false","0","कर्निंघम:PROPN","79525"
"240","0.0","0.0","0.0","0.0","0","4","4","false","लॉर्ड:NOUN","9.0","0","0","false","0","लॉर्ड:NOUN","0"
"244","3.83102493","7.1E-6","0.26102675","0.07916667","7","19","5","false","मूर्ति:PROPN","510.5","14","2","false","0","मूर्ति:PROPN","27179"
"245","4.47102493","3.2E-7","0.22366236","0.0952381","8","11","8","false","महापरिनिर्वाण:PROPN","414.2857142857143","3","3","false","0","महापरिनिर्वाण:PROPN","994"
"247","3.09800554","7.39E-6","0.32278832","0.16017316","6","40","13","false","खोज:NOUN","835.0909090909091","27","8","false","0","खोज:NOUN","39447"
"252","3.07019391","6.0885E-4","0.32571233","0.10843164","6","328","143","false","सीमा:NOUN","378.0","185","48","false","0","सीमा:NOUN","2698178"
"257","3.44609418","9.09E-6","0.2901836","0.26609848","7","87","51","false","प्रवेश:NOUN","825.4545454545455","36","13","false","0","प्रवेश:NOUN","53171"
"261","1.0","2.679E-5","1.0","0.0","1","2","1","false","प्रवेशद्वार:NOUN","2265.0","1","0","false","0","प्रवेशद्वार:NOUN","40483"
"262","0.0","0.0","0.0","0.0","0","1","1","false","भव्:ADJ","2.0","0","0","false","0","भव्:ADJ","0"
"265","3.25063712","6.439E-5","0.307632","0.17857143","7","130","58","false","स्वागत:NOUN","531.5","72","14","false","0","स्वागत:NOUN","420858"
"266","3.67457064","1.6201E-4","0.27214064","0.17481203","7","174","141","false","आप:PRON","476.72727272727275","33","32","false","0","आप:PRON","564429"
"270","2.89523546","4.769E-5","0.34539505","0.13230769","6","31","4","false","पड़:VERB","569.1538461538462","27","5","false","0","पड़:VERB","172899"
"271","2.55839335","0.0218916","0.39087031","0.02671788","6","4793","2884","false","यह:PRON","122.43405889884762","1909","326","false","1","यह:PRON","110503484"
"273","4.54531856","0.00115609","0.22000658","0.01947627","8","769","675","false","बाद:ADP","104.72340425531915","94","86","false","0","बाद:ADP","3921338"
"275","3.7398338","1.2441E-4","0.26739156","0.07704126","7","189","64","false","तौर:NOUN","353.5882352941176","125","25","false","0","तौर:NOUN","723069"
"276","0.0","0.0","0.0","0.06324111","0","86","86","false","आम:ADJ","201.43478260869566","0","9","false","0","आम:ADJ","0"
"279","0.0","0.0","0.0","0.01244364","0","4036","4036","false","पर:ADP","74.46245421245422","0","449","false","0","पर:ADP","0"
"281","3.52831025","2.84E-5","0.28342179","0.14705882","7","23","10","false","निगाह:NOUN","380.6666666666667","13","2","false","0","निगाह:NOUN","114438"
"282","3.20941828","3.9452E-4","0.31158294","0.11830553","7","139","54","false","पर्यटक:NOUN","488.8970588235294","85","17","false","0","पर्यटक:NOUN","2303417"
"286","3.54454294","8.5595E-4","0.28212382","0.04103641","7","124","34","false","मंदिर:PROPN","333.54117647058825","90","17","false","3","मंदिर:PROPN","3158689"
"290","1.71428571","5.9E-7","0.58333333","0.02932689","2","425","251","false","ओर:ADP","116.02395209580838","174","35","false","0","ओर:ADP","582"
"299","2.75296399","0.00359223","0.36324485","0.04847497","6","519","169","false","मंदिर:NOUN","256.38659793814435","350","64","false","3","मंदिर:NOUN","15772784"
"301","3.72365651","1.25E-6","0.26855323","0.11111111","7","13","6","false","स्थापत्य:NOUN","882.4444444444445","7","2","false","0","स्थापत्य:NOUN","3881"
"304","3.70836565","3.78E-6","0.26966057","0.28888889","7","14","6","false","प्रेरित:ADJ","960.9","8","2","false","0","प्रेरित:ADJ","21161"
"306","3.73368421","1.2855E-4","0.26783197","0.08547009","7","39","12","false","गुफा:NOUN","604.2962962962963","27","9","false","0","गुफा:NOUN","496020"
"307","3.87385042","6.0E-7","0.2581411","0.125","7","11","3","false","अजंता:PROPN","972.75","8","2","false","0","अजंता:PROPN","1373"
"313","3.73947485","0.0","0.26741723","0.13333333","7","8","1","false","डाट:NOUN","1001.8333333333334","7","0","false","1","डाट:NOUN","0"
"317","0.0","0.0","0.0","0.0","0","1","1","false","हूबहू:ADV","6.0","0","0","false","0","हूबहू:ADV","0"
"324","0.0","0.0","0.0","0.00635209","0","67","67","false","तरह:ADP","53.96551724137931","0","9","false","0","तरह:ADP","0"
"328","2.43168975","0.00776564","0.41123667","0.02653387","6","2219","381","false","बना:VERB","122.86640211640211","1838","264","false","3","बना:VERB","33996039"
"330","0.0","0.0","0.0","0.0170068","0","331","331","false","वह:DET","98.43537414965986","0","32","false","0","वह:DET","0"
"334","3.89313019","5.5877E-4","0.25686272","0.03275453","7","8689","5835","false","जा:AUX","134.36065573770492","2854","201","false","16","जा:AUX","1816719"
"337","2.6801662","6.6543E-4","0.37311119","0.08246431","6","360","68","false","निकाल:VERB","270.68888888888887","292","48","false","0","निकाल:VERB","3012417"
"338","1.33333333","2.7E-5","0.75","0.17332123","2","140","109","false","जहाँ:PRON","533.4310344827586","31","16","false","1","जहाँ:PRON","88929"
"341","3.06166205","5.9655E-4","0.32661998","0.07757886","6","110","30","false","मूर्ति:NOUN","417.07246376811594","80","17","false","0","मूर्ति:NOUN","2355260"
"346","4.1899723","3.7463E-4","0.23866506","0.03533954","8","2589","2535","false","था:AUX","128.09691629955947","54","143","false","0","था:AUX","1803411"
"348","3.09595568","0.00100614","0.32300204","0.08956415","7","444","141","false","हिस्सा:NOUN","302.9281767955801","303","57","false","0","हिस्सा:NOUN","4920012"
"351","4.50288089","7.0759E-4","0.22208005","0.01659872","8","286","261","false","पूर्व:ADJ","75.07843137254902","25","30","false","0","पूर्व:ADJ","3452282"
"353","3.63822715","2.614E-4","0.27485914","0.09259259","7","36","12","false","स्तूप:NOUN","733.9285714285714","24","5","false","0","स्तूप:NOUN","940168"
"358","3.06792244","0.00185259","0.32595348","0.06803483","6","668","472","false","यहाँ:PRON","245.90547263681592","196","61","false","0","यहाँ:PRON","6182521"
"362","3.46797784","1.918E-5","0.28835248","0.15423387","7","66","18","false","संस्कार:NOUN","768.34375","48","11","false","0","संस्कार:NOUN","100066"
"369","3.79430502","0.0","0.26355288","0.16666667","7","3","0","false","प्रतिकृति:NOUN","450.6666666666667","3","0","false","0","प्रतिकृति:NOUN","0"
"371","1.0","1.1E-5","1.0","0.01423614","1","2331","2324","false","भी:PART","85.11265004616806","7","326","false","0","भी:PART","11254"
"382","1.71428571","5.0E-8","0.58333333","0.375","2","22","17","false","वैसे:ADV","899.6875","5","3","false","0","वैसे:ADV","676"
"388","4.54592798","9.0E-8","0.21997709","0.14473684","8","49","47","false","पूर्व:ADP","395.9","2","7","false","0","पूर्व:ADP","509"
"393","2.76421053","0.00167943","0.36176695","0.05530804","6","317","81","false","मौजूद:ADJ","188.2235294117647","236","37","false","0","मौजूद:ADJ","6757091"
"396","1.77777778","1.0E-8","0.5625","0.14052288","2","25","20","false","आसपास:ADP","535.2777777777778","5","4","false","0","आसपास:ADP","16"
"398","3.22947368","1.0908E-4","0.30964798","0.07309942","6","25","7","false","विहार:NOUN","637.7368421052631","18","3","false","0","विहार:NOUN","359341"
"399","0.0","0.0","0.0","0.01562414","0","373","372","false","कई:DET","91.27748691099477","1","55","false","1","कई:DET","0"
"402","2.34720222","0.0130031","0.42603913","0.02085646","5","2696","356","false","रह:VERB","103.34279918864097","2340","350","false","4","रह:VERB","49667405"
"404","3.34227147","6.398E-5","0.29919772","0.14379085","6","26","9","false","भिक्षु:NOUN","965.2222222222222","17","5","false","0","भिक्षु:NOUN","165226"
"405","1.0","2.0E-8","1.0","0.03333333","1","7","6","false","बौद्ध:ADJ","114.5","1","1","false","0","बौद्ध:ADJ","9"
"409","4.53518006","1.1201E-4","0.22049841","0.12257182","8","159","144","false","कर:AUX","311.2325581395349","15","30","false","0","कर:AUX","446676"
"412","2.92398892","9.89E-6","0.34199856","0.19444444","6","9","3","false","चैत्य:NOUN","1141.7777777777778","6","0","false","0","चैत्य:NOUN","38834"
"417","3.09717452","1.779E-4","0.32287493","0.10695187","6","66","34","false","पूजा:NOUN","746.8235294117648","32","9","false","0","पूजा:NOUN","513735"
"421","2.39163435","0.0077433","0.41812412","0.02779522","5","2193","265","false","लगा:VERB","125.77868852459017","1928","267","false","2","लगा:VERB","33426188"
"422","1.0","4.04E-6","1.0","0.0498436","1","258","229","false","या:CCONJ","169.76162790697674","29","29","false","0","या:CCONJ","9148"
"424","2.78847645","7.387E-5","0.35861877","0.21661829","6","202","109","false","ध्यान:NOUN","523.6603773584906","93","20","false","0","ध्यान:NOUN","285278"
"428","0.0","0.0","0.0","0.0","0","1","1","false","भग्:NOUN","19.0","0","0","false","0","भग्:NOUN","0"
"430","5.05778393","2.4E-7","0.19771505","0.16666667","8","4","2","false","खंडहर:NOUN","1198.0","2","0","false","0","खंडहर:NOUN","1884"
"434","2.34531856","0.0078486","0.42638131","0.02178199","6","2690","126","false","बता:VERB","104.29494712103408","2564","285","false","4","बता:VERB","30411286"
"435","2.99157895","0.00284406","0.33427164","0.05360499","6","909","764","false","जो:PRON","192.3321554770318","145","80","false","0","जो:PRON","12856781"
"437","0.0","0.0","0.0","0.0","0","1","1","false","अशोककालीन:ADJ","851.0","0","0","false","0","अशोककालीन:ADJ","0"
"442","3.48637119","3.0125E-4","0.28683119","0.11981567","7","112","35","false","परिसर:NOUN","495.5079365079365","77","17","false","0","परिसर:NOUN","1372473"
"444","2.48781163","0.0053041","0.40195969","0.04291909","6","1157","165","false","लग:VERB","160.16348195329087","992","139","false","0","लग:VERB","23098706"
"447","3.38","1.0678E-4","0.29585799","0.12678063","7","32","6","false","पार्क:NOUN","717.925925925926","26","4","false","0","पार्क:NOUN","395398"
"449","0.0","0.0","0.0","0.02128801","0","197","197","false","काफी:DET","78.2","0","30","false","0","काफी:DET","0"
"451","1.0","5.1E-7","1.0","0.03333333","1","20","17","false","बड़ा:ADJ","69.9375","3","2","false","1","बड़ा:ADJ","3171"
"453","0.0","0.0","0.0","0.01098901","0","29","29","false","सा:PART","71.85714285714286","0","4","false","0","सा:PART","0"
"457","4.20925208","2.0E-8","0.2375719","0.0","8","2","1","false","जमावड़ा:NOUN","269.5","1","0","false","0","जमावड़ा:NOUN","252"
"462","3.90360111","1.0146E-4","0.25617372","0.0616833","7","3430","1909","false","रह:AUX","194.07608695652175","1521","101","false","0","रह:AUX","418446"
"465","3.55307479","1.3692E-4","0.28144637","0.09714795","7","43","15","false","वातावरण:NOUN","602.6176470588235","28","8","false","0","वातावरण:NOUN","480703"
"468","5.493241","6.3389E-4","0.18204189","0.03249882","9","475","469","false","पूरा:ADJ","138.58219178082192","6","46","false","1","पूरा:ADJ","3005317"
"472","3.70454294","3.6069E-4","0.26993883","0.13137666","7","143","87","false","शान्ति:NOUN","548.9629629629629","56","18","false","0","शान्ति:NOUN","1006557"
"473","0.0","0.0","0.0","0.0","0","1","1","false","अलौकिक:ADJ","54.0","0","0","false","0","अलौकिक:ADJ","0"
"479","3.44155125","1.9597E-4","0.29056665","0.175","7","82","54","false","दूर:ADV","578.219512195122","28","6","false","0","दूर:ADV","734758"
"482","4.54493075","9.0453E-4","0.22002535","0.03117998","8","468","449","false","कुछ:DET","133.88532110091742","19","73","false","1","कुछ:DET","2826870"
"484","3.41700831","5.633E-5","0.29265366","0.21035941","7","137","107","false","आगे:ADV","543.4090909090909","30","19","false","0","आगे:ADV","367181"
"487","1.0","2.679E-5","1.0","0.2","1","7","3","false","कुँवर:PROPN","954.4","4","2","false","0","कुँवर:PROPN","111924"
"488","0.0","0.0","0.0","0.0","0","2","2","false","माथा:PROPN","5.0","0","1","false","0","माथा:PROPN","0"
"493","2.57434903","0.00919764","0.38844772","0.02814554","6","2559","916","false","लोग:NOUN","141.44444444444446","1643","232","false","0","लोग:NOUN","37042212"
"495","4.86443213","1.7373E-4","0.20557384","0.02513661","8","105","93","false","स्थानीय:ADJ","86.24590163934427","12","10","false","0","स्थानीय:ADJ","1001248"
"499","4.90099723","5.418E-5","0.20404011","0.08928571","8","11","4","false","विष्णु:PROPN","997.25","7","2","false","0","विष्णु:PROPN","67676"
"501","5.90072022","2.11E-6","0.16947084","0.0","9","2","1","false","अवतार:NOUN","1436.5","1","0","false","0","अवतार:NOUN","4897"
"505","3.08182825","1.5654E-4","0.32448272","0.17230769","6","32","14","false","मान्यता:NOUN","825.7692307692307","18","4","false","0","मान्यता:NOUN","553207"
"508","3.58620499","1.1039E-4","0.2788463","0.07051282","7","18","3","false","प्रचलित:ADJ","185.15384615384616","15","2","false","0","प्रचलित:ADJ","440696"
"516","3.6301385","1.3935E-4","0.27547158","0.08776596","7","90","50","false","सौ:NUM","189.1875","40","18","false","0","सौ:NUM","488298"
"517","0.0","0.0","0.0","0.02524383","0","167","167","false","करीब:PART","39.666666666666664","0","28","false","0","करीब:PART","0"
"519","4.6300831","5.474E-5","0.21597884","0.09473684","8","36","34","false","पाँच:NUM","155.95","2","7","false","0","पाँच:NUM","137891"
"521","2.78509695","0.00353631","0.35905393","0.04814151","6","730","289","false","वर्ष:NOUN","228.80603448275863","441","90","false","0","वर्ष:NOUN","9590385"
"524","3.29961219","7.2731E-4","0.30306592","0.05548654","7","117","58","false","पुराना:ADJ","190.81428571428572","59","16","false","0","पुराना:ADJ","3247854"
"526","3.09390582","3.349E-5","0.32321604","0.27142857","6","23","8","false","प्रमाण:NOUN","1113.1333333333334","15","3","false","0","प्रमाण:NOUN","102794"
"529","2.38227147","0.00999574","0.41976744","0.02274375","6","3044","496","false","मिल:VERB","110.08964781216649","2548","370","false","4","मिल:VERB","41000211"
"535","2.47612188","0.00823624","0.40385734","0.02874694","6","1557","250","false","बन:VERB","132.57632398753893","1307","201","false","2","बन:VERB","33853167"
"537","3.50204986","3.3157E-4","0.28554705","0.11788618","7","71","28","false","पत्थर:NOUN","594.8571428571429","43","10","false","0","पत्थर:NOUN","1503943"
"538","1.0","2.5E-7","1.0","0.0","1","15","14","false","काला:ADJ","17.818181818181817","1","3","false","0","काला:ADJ","823"
"543","3.53368421","5.518E-5","0.28299077","0.15555556","7","18","6","false","ऊँचाई:NOUN","436.8","12","6","false","0","ऊँचाई:NOUN","241331"
"545","3.53977839","3.6901E-4","0.28250356","0.06117647","7","74","23","false","मीटर:NOUN","376.54901960784315","51","12","false","0","मीटर:NOUN","1330095"
"547","4.16975069","7.1653E-4","0.23982249","0.06576087","8","378","338","false","तीन:NUM","243.416149068323","40","57","false","0","तीन:NUM","4854384"
"551","2.91047091","2.0149E-4","0.34358701","0.14130435","6","39","11","false","मुद्रा:NOUN","702.3333333333334","28","7","false","0","मुद्रा:NOUN","455833"
"554","4.47191136","1.0E-6","0.22361803","0.0","8","2","1","false","बोधि:NOUN","2275.5","1","0","false","0","बोधि:NOUN","8424"
"558","3.38193906","3.8486E-4","0.29568836","0.04608295","7","118","62","false","प्राप्त:ADJ","220.25396825396825","56","17","false","0","प्राप्त:ADJ","1634896"
"562","3.89296399","3.71E-6","0.25687368","0.48901099","7","38","22","false","पूर्व:ADV","1413.7142857142858","16","8","false","0","पूर्व:ADV","19866"
"568","3.7950806","0.0","0.26349901","0.0","7","4","0","false","चिरनिद्रा:NOUN","963.0","4","0","false","0","चिरनिद्रा:NOUN","0"
"576","3.86315789","7.751E-5","0.25885559","0.01923077","7","14","4","false","बाँट:VERB","405.3076923076923","10","1","false","0","बाँट:VERB","279543"
"580","1.0","1.0E-8","1.0","0.0","1","3","1","false","महाजनपद:NOUN","793.0","2","0","false","0","महाजनपद:NOUN","11"
"581","0.0","0.0","0.0","0.0","0","4","4","false","16:NUM","175.25","0","0","false","0","16:NUM","0"
"585","3.56432133","7.935E-5","0.28055832","0.08928571","7","9","3","false","अस्थि:NOUN","909.25","6","1","false","0","अस्थि:NOUN","276673"
"586","2.56509695","0.03422261","0.38984881","0.02229032","6","5585","4907","false","वह:PRON","110.6039501039501","678","400","false","0","वह:PRON","156990050"
"589","4.56398892","5.04E-6","0.21910658","0.16666667","8","6","3","false","भस्म:NOUN","862.0","3","2","false","0","भस्म:NOUN","14108"
"593","3.9033795","3.46E-6","0.25618826","0.10557053","7","2000","1255","false","दे:AUX","277.42452830188677","745","61","false","0","दे:AUX","22974"
"597","1.0","1.675E-5","1.0","0.02059553","1","315","310","false","सभी:DET","97.48717948717949","5","59","false","0","सभी:DET","100906"
"606","1.0","6.0E-8","1.0","0.03903904","1","46","39","false","ऊपर:ADP","254.48648648648648","7","5","false","0","ऊपर:ADP","101"
"608","0.0","0.0","0.0","0.0","0","1","1","false","स्‍तूप:NOUN","756.0","0","0","false","0","स्‍तूप:NOUN","0"
"613","3.76387812","5.597E-5","0.26568342","0.16666667","7","4","2","false","रामाभार:PROPN","1166.25","2","0","false","0","रामाभार:PROPN","168881"
"622","4.81495845","8.138E-5","0.20768611","0.10989011","8","21","14","false","50:NUM","111.35714285714286","7","5","false","0","50:NUM","329877"
"624","2.9198892","4.3738E-4","0.34247875","0.05703212","6","62","25","false","फुट:NOUN","355.3255813953488","37","14","false","0","फुट:NOUN","1080807"
"626","3.8698615","1.821E-4","0.25840718","0.02833333","7","34","18","false","ऊँचा:ADJ","150.4","16","2","false","0","ऊँचा:ADJ","386384"
