"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"917456","0.0","0.0","0.0","0.5","0","2","2","false","Langraiz:PROPN","71.5","0","0","false","0","Langraiz:PROPN","0"
"917458","3.07628257","0.00226472","0.32506767","0.07692308","8","187","116","false","etxe:NOUN","177.80769230769232","71","26","false","0","etxe:NOUN","3412075"
"917459","3.68842331","0.0012483","0.27111856","0.07400257","8","187","175","false","gu:PRON","157.09821428571428","12","25","false","0","gu:PRON","1658226"
"917461","2.76658609","7.2766E-4","0.36145631","0.07609039","7","184","35","false","aldatu:VERB","165.73451327433628","149","20","false","0","aldatu:VERB","1056144"
"917463","2.89202256","0.00310887","0.34577877","0.05884354","8","394","189","false","egun:NOUN","140.73979591836735","205","65","false","2","egun:NOUN","4270594"
"917465","2.93365565","0.02714292","0.34087164","0.0112054","7","1348","1170","false","bat:NUM","52.07294429708223","178","231","false","15","bat:NUM","36363769"
"917467","3.11594592","0.0011717","0.32092983","0.10296226","8","139","77","false","ordu:NOUN","198.29347826086956","62","26","false","0","ordu:NOUN","1955252"
"917469","3.02211478","0.00200743","0.33089412","0.05010112","7","205","176","false","batzuk:DET","125.03378378378379","29","32","false","0","batzuk:DET","2479005"
"917471","0.0","0.0","0.0","0.0","0","7","7","false","zeharo:ADV","26.0","0","1","false","0","zeharo:ADV","0"
"917474","3.93687886","5.502E-5","0.25400832","0.07142857","8","8","4","false","marrazki:NOUN","85.875","4","0","false","0","marrazki:NOUN","70571"
"917475","3.24791835","0.00127084","0.30788951","0.06810811","8","122","100","false","bigarren:NUM","158.98666666666668","22","14","false","0","bigarren:NUM","1594078"
"917477","2.69845107","0.00262838","0.37058297","0.0347736","7","341","45","false","agertu:VERB","105.90366972477064","296","25","false","0","agertu:VERB","3488009"
"917479","3.698272","0.0","0.27039655","1.0","8","2","1","false","muntaia:NOUN","908.5","1","0","false","0","muntaia:NOUN","0"
"917482","2.21004566","0.06658792","0.45247934","0.00725422","7","4538","1020","false","egin:VERB","40.00562851782364","3518","568","false","21","egin:VERB","67865746"
"917484","3.61688602","5.1335E-4","0.27648093","0.26310484","8","56","55","false","aurten:ADV","397.125","1","9","false","0","aurten:ADV","455307"
"917486","2.66353299","0.00171812","0.37544119","0.07423697","7","311","144","false","aukera:NOUN","170.17073170731706","167","41","false","0","aukera:NOUN","3566076"
"917488","2.73730862","0.01177572","0.36532234","0.01482465","7","5981","5867","false","*edun:AUX","61.19788519637462","114","367","false","1","*edun:AUX","14321956"
"917490","3.0016116","4.5316E-4","0.33315436","0.13205128","8","70","19","false","baliatu:VERB","303.35","51","13","false","0","baliatu:VERB","556325"
"917492","0.0","0.0","0.0","0.0","0","1","1","false","apur:ADJ","123.0","0","0","false","0","apur:ADJ","0"
"917494","3.1038589","6.336E-5","0.32217959","0.13732993","7","96","81","false","ondo:ADV","232.42857142857142","15","21","false","0","ondo:ADV","112168"
"917496","2.18864715","0.06491754","0.45690325","0.00952515","7","4097","616","false","ukan:VERB","46.18409425625921","3481","516","false","40","ukan:VERB","68559640"
"917499","3.00868475","5.2819E-4","0.33237115","0.11962913","7","192","131","false","uste:NOUN","244.77611940298507","61","15","false","0","uste:NOUN","741321"
"917501","2.57901334","0.00268376","0.38774518","0.1171024","7","367","38","false","behar_izan:VERB","188.43382352941177","329","40","false","1","behar_izan:VERB","5396306"
"917502","3.58125168","4.9571E-4","0.27923198","0.15425532","8","71","63","false","Athletic:PROPN","264.3541666666667","8","15","false","0","Athletic:PROPN","896686"
"917504","3.25588683","3.0579E-4","0.30713598","0.0997151","8","38","9","false","pairatu:VERB","204.03703703703704","29","5","false","0","pairatu:VERB","391305"
"917505","3.1505954","2.6569E-4","0.31740032","0.07692308","8","58","31","false","presio:NOUN","231.76923076923077","27","9","false","0","presio:NOUN","272003"
"917507","0.0","0.0","0.0","0.01785714","0","9","9","false","itzel:ADJ","43.875","0","1","false","0","itzel:ADJ","0"
"917511","3.91458501","9.73E-6","0.25545492","0.08888889","8","13","6","false","orrialde:NOUN","230.2","7","3","false","0","orrialde:NOUN","16043"
"917512","3.26000537","1.8764E-4","0.30674796","0.11505376","8","49","45","false","hurrengo:ADJ","264.1290322580645","4","10","false","0","hurrengo:ADJ","277048"
"917514","3.43047721","2.6062E-4","0.29150463","0.11904762","8","24","9","false","mapa:NOUN","296.85714285714283","15","3","false","0","mapa:NOUN","298297"
"917516","3.2557973","8.59E-6","0.30714443","0.21428571","8","20","7","false","baliagarri:ADJ","421.7142857142857","13","3","false","0","baliagarri:ADJ","16958"
"917520","2.44319098","0.01199709","0.40930079","0.02724269","7","1265","198","false","esan:VERB","81.86514522821577","1067","157","false","8","esan:VERB","17618919"
"917521","3.61679649","2.4E-7","0.27648777","0.31794872","8","67","64","false","beraz:CCONJ","400.4","3","8","false","0","beraz:CCONJ","339"
"917523","2.50783418","0.00751567","0.39875045","0.02880334","7","901","138","false","hasi:VERB","83.92743764172336","763","111","false","0","hasi:VERB","11022602"
"917524","2.86417763","5.9169E-4","0.34914036","0.08426966","8","129","29","false","idatzi:VERB","176.0222222222222","100","19","false","0","idatzi:VERB","902337"
"917526","2.99534426","0.00410471","0.33385144","0.05899705","7","654","637","false","ere:CCONJ","134.89823008849558","17","77","false","0","ere:CCONJ","4620285"
"917528","3.484645","5.508E-5","0.28697328","0.2687747","8","29","21","false","lehenago:ADV","435.04347826086956","8","4","false","0","lehenago:ADV","92204"
"917533","2.74787358","0.00154005","0.36391776","0.10820793","7","132","17","false","iragarri:VERB","207.91860465116278","115","10","false","0","iragarri:VERB","2131622"
"917535","3.17978333","0.0088792","0.31448684","0.02217362","7","616","581","false","bera:DET","77.32791327913279","35","90","false","0","bera:DET","12792737"
"917537","2.86946011","4.2279E-4","0.34849761","0.09027778","7","109","20","false","sinatu:VERB","198.9375","89","11","false","0","sinatu:VERB","619970"
"917538","3.52860596","4.2176E-4","0.28339804","0.14216576","8","97","60","false","EAJ:PROPN","251.44827586206895","37","12","false","0","EAJ:PROPN","556426"
"917540","3.59324917","3.6393E-4","0.27829965","0.12132353","8","53","33","false","EA:PROPN","264.11764705882354","20","3","false","0","EA:PROPN","419238"
"917541","2.61697556","0.15485594","0.3821205","0.00544599","7","4230","3834","false","eta:CCONJ","35.3438864628821","396","549","false","1","eta:CCONJ","163441403"
"917544","3.14280598","3.326E-5","0.318187","0.1557971","8","31","18","false","hitzarmen:NOUN","266.5","13","3","false","0","hitzarmen:NOUN","73525"
"917549","3.03267974","0.0021795","0.32974138","0.05861847","8","657","604","false","baina:CCONJ","127.132","53","84","false","0","baina:CCONJ","3183741"
"917551","3.68627451","5.854E-5","0.2712766","0.19585253","8","111","106","false","gero:ADV","273.92063492063494","5","20","false","0","gero:ADV","103605"
"917553","3.14522339","3.333E-4","0.31794244","0.10405324","7","90","40","false","iritzi:NOUN","224.27586206896552","50","16","false","0","iritzi:NOUN","523889"
"917558","2.31757543","0.03384984","0.43148542","0.01202077","7","2358","460","false","egon:VERB","52.15707317073171","1898","317","false","25","egon:VERB","47034502"
"917559","2.97224461","3.2496E-4","0.33644606","0.19183673","8","69","34","false","aurkari:NOUN","325.24","35","8","false","0","aurkari:NOUN","842331"
"917562","3.61679649","0.0","0.27648777","0.58333333","8","4","3","false","Feyenoord:PROPN","831.75","1","0","false","0","Feyenoord:PROPN","0"
"917564","4.05765959","8.2806E-4","0.24644748","0.05036468","9","1376","1372","false","ez:PART","119.00374531835206","4","124","false","0","ez:PART","1064245"
"917566","3.28444803","6.875E-5","0.30446516","0.28888889","8","11","5","false","garai:ADJ","374.5","6","1","false","0","garai:ADJ","49579"
"917569","3.01271376","0.00174287","0.33192665","0.06419064","8","270","196","false","on:ADJ","144.16058394160584","74","37","false","0","on:ADJ","2488841"
"917571","2.57507387","0.003242","0.38833837","0.03812903","7","459","49","false","aritu:VERB","104.50936329588015","410","48","false","0","aritu:VERB","4505795"
"917572","0.0","0.0","0.0","0.38768116","0","30","30","false","azkenik:ADV","430.5833333333333","0","3","false","0","azkenik:ADV","0"
"917574","2.42949234","0.01756779","0.41160862","0.01890301","7","1585","264","false","eman:VERB","66.04903417533433","1321","200","false","2","eman:VERB","22534602"
"917575","3.56388217","1.299E-4","0.28059289","0.26829268","8","60","52","false","Alaves:PROPN","367.8536585365854","8","10","false","0","Alaves:PROPN","159262"
"917577","3.57390993","6.4293E-4","0.2798056","0.10124521","8","393","388","false","atzo:ADV","182.15862068965518","5","65","false","0","atzo:ADV","1089547"
"917579","3.17333691","2.2861E-4","0.31512569","0.14217759","7","54","25","false","zerrenda:NOUN","269.95454545454544","29","4","false","2","zerrenda:NOUN","299036"
"917581","0.0","0.0","0.0","0.15","0","9","9","false","UEFA:PROPN","153.4","0","2","false","0","UEFA:PROPN","0"
"917586","4.58223655","8.345E-5","0.21823404","0.23333333","9","7","6","false","Mane:PROPN","293.5","1","1","false","0","Mane:PROPN","92437"
"917588","3.05703286","8.7733E-4","0.32711457","0.06336725","8","58","27","false","elkarte:NOUN","148.36170212765958","31","5","false","0","elkarte:NOUN","1139440"
"917589","3.10842511","0.0045371","0.32170632","0.03961753","8","459","415","false","bi:NUM","105.08366533864542","44","62","false","0","bi:NUM","6402122"
"917591","3.18766228","1.1387E-4","0.31370952","0.15015015","8","46","17","false","batu:VERB","285.94594594594594","29","5","false","0","batu:VERB","170852"
"917593","3.3770257","0.00152815","0.29611856","0.05950668","8","191","160","false","horiek:DET","141.50714285714287","31","26","false","0","horiek:DET","2336715"
"917595","3.08586266","0.00220137","0.32405849","0.05884313","8","194","105","false","estatu:NOUN","151.7479674796748","89","22","false","1","estatu:NOUN","2824098"
"917596","4.61625929","5.011E-5","0.21662561","0.0","9","2","1","false","Guayana:PROPN","62.5","1","0","false","0","Guayana:PROPN","60230"
"917598","3.61661742","8.323E-5","0.27650146","0.0","8","2","1","false","Surinam:PROPN","917.0","1","0","false","0","Surinam:PROPN","72052"
"917602","3.24263587","0.00101345","0.30839109","0.03943452","8","85","62","false","txiki:ADJ","129.40625","23","9","false","0","txiki:ADJ","1296982"
"917604","3.61670696","0.0","0.27649462","0.5","8","2","1","false","behartsu:ADJ","948.0","1","0","false","0","behartsu:ADJ","0"
"917608","2.87635419","8.4325E-4","0.34766233","0.08031241","8","194","95","false","bide:NOUN","169.76923076923077","99","27","false","0","bide:NOUN","1365005"
"917609","3.54570687","6.0954E-4","0.28203121","0.07243243","8","128","67","false","batasun:NOUN","152.46666666666667","61","16","false","0","batasun:NOUN","932087"
"917613","2.68314084","0.01427257","0.37269754","0.02528959","6","902","425","false","talde:NOUN","86.30094786729858","477","138","false","1","talde:NOUN","18668112"
"917614","3.27280867","1.9244E-4","0.30554796","0.15952381","8","45","27","false","etorkizun:NOUN","304.72222222222223","18","4","false","0","etorkizun:NOUN","218611"
"917617","3.11057391","3.947E-4","0.32148408","0.09951923","8","111","35","false","hautagai:NOUN","206.6","76","18","false","0","hautagai:NOUN","751856"
"917619","3.71608918","4.4556E-4","0.26910011","0.08416131","8","69","58","false","haiek:DET","200.11864406779662","11","8","false","0","haiek:DET","559334"
"917622","2.60999194","0.00856961","0.38314295","0.02561075","7","800","147","false","irabazi:VERB","82.76648351648352","653","103","false","3","irabazi:VERB","10114382"
"917626","3.10582863","5.53E-5","0.32197527","0.35606061","8","15","10","false","baldin:CCONJ","633.25","5","3","false","0","baldin:CCONJ","37159"
"917627","3.9260453","1.0E-7","0.25470924","0.0","8","3","1","false","xantxa:NOUN","276.6666666666667","2","0","false","0","xantxa:NOUN","128"
"917633","2.98889784","1.909E-4","0.33457149","0.12020202","7","77","37","false","ahalegin:NOUN","263.0","40","8","false","0","ahalegin:NOUN","291602"
"917638","2.46181395","0.01577892","0.40620454","0.02094907","7","1130","189","false","hartu:VERB","71.1418439716312","941","136","false","1","hartu:VERB","19050865"
"917639","3.15310234","0.00127643","0.31714797","0.05581026","8","142","128","false","asko:DET","125.71028037383178","14","17","false","0","asko:DET","1475350"
"917642","0.0","0.0","0.0","0.0","0","1","1","false","errezelo:NOUN","564.0","0","0","false","0","errezelo:NOUN","0"
"917645","3.55269048","1.0756E-4","0.28147681","0.1474359","8","13","5","false","egitasmo:NOUN","234.92307692307693","8","0","false","0","egitasmo:NOUN","109378"
"917647","3.56853792","9.926E-4","0.28022681","0.09858757","8","77","68","false","EEBB:PROPN","220.35","9","12","false","0","EEBB:PROPN","1213745"
"917649","3.61679649","8.98E-6","0.27648777","0.26190476","8","7","6","false","Kolonbia:PROPN","610.8571428571429","1","0","false","0","Kolonbia:PROPN","8557"
"917651","3.1644731","1.7899E-4","0.31600837","0.13412698","8","43","19","false","pisu:NOUN","271.80555555555554","24","6","false","0","pisu:NOUN","315432"
"917655","3.5762378","9.395E-5","0.27962346","0.04700855","8","33","30","false","militar:ADJ","151.55555555555554","3","5","false","0","militar:ADJ","173382"
"917657","0.0","0.0","0.0","0.59722222","0","11","11","false","halere:CCONJ","721.1111111111111","0","2","false","0","halere:CCONJ","0"
"917659","3.27603187","3.228E-5","0.30524734","0.375","8","14","7","false","antz:NOUN","590.1111111111111","7","3","false","0","antz:NOUN","44665"
"917664","3.7401737","6.485E-5","0.26736726","0.16578947","8","22","14","false","itsasontzi:NOUN","291.3","8","2","false","0","itsasontzi:NOUN","81607"
"917666","3.22992211","5.1933E-4","0.30960499","0.07878788","8","54","24","false","aurrelari:NOUN","190.93333333333334","30","7","false","0","aurrelari:NOUN","707997"
"917668","3.25588683","3.5152E-4","0.30713598","0.09836735","8","57","27","false","langile:NOUN","233.44","30","6","false","0","langile:NOUN","475927"
"917670","3.24541141","4.5188E-4","0.30812734","0.11945813","8","37","18","false","azkar:ADJ","285.62068965517244","19","2","false","0","azkar:ADJ","384621"
"917672","3.20315158","2.3701E-4","0.31219253","0.14516129","7","51","34","false","indartsu:ADJ","259.1875","17","9","false","0","indartsu:ADJ","306853"
"917675","2.69522786","0.00257705","0.37102614","0.04725218","7","329","57","false","erakutsi:VERB","121.97175141242938","272","32","false","1","erakutsi:VERB","3670824"
"917678","4.01253469","1.9E-7","0.24921903","0.33333333","9","20","19","false","denboraldi-aurre:NOUN","389.4","1","3","false","0","denboraldi-aurre:NOUN","560"
"917680","2.51911541","0.01034002","0.39696474","0.02279293","7","914","184","false","joan:VERB","74.77467811158799","730","99","false","4","joan:VERB","15086864"
"917682","3.99247918","1.72E-6","0.25047094","0.27777778","8","12","5","false","elizkizun:NOUN","467.6666666666667","7","1","false","0","elizkizun:NOUN","2304"
"917683","0.0","0.0","0.0","0.66666667","0","6","6","false","hileta:NOUN","1067.6666666666667","0","1","false","0","hileta:NOUN","0"
"917687","3.15578834","0.00335642","0.31687803","0.04123658","8","248","80","false","ministro:NOUN","122.51079136690647","168","27","false","1","ministro:NOUN","4548918"
"917688","3.86784851","9.474E-5","0.25854167","0.1","9","30","23","false","barne:NOUN","209.3","7","3","false","0","barne:NOUN","157004"
"917691","3.8766228","4.617E-5","0.25795649","0.11578947","8","27","12","false","disko:NOUN","217.1","15","5","false","0","disko:NOUN","78146"
"917693","2.81385979","9.0882E-4","0.35538373","0.07126024","7","192","39","false","zabaldu:VERB","156.96268656716418","153","24","false","0","zabaldu:VERB","1481259"
"917695","0.0","0.0","0.0","0.0","0","2","2","false","dezente:ADV","69.5","0","0","false","0","dezente:ADV","0"
"917699","2.9834363","4.6248E-4","0.33518396","0.09966777","7","54","8","false","eratu:VERB","240.8139534883721","46","5","false","0","eratu:VERB","400896"
"917700","3.58017728","8.451E-5","0.27931578","0.21428571","8","8","6","false","1991:NUM","596.0","2","1","false","0","1991:NUM","86079"
"917703","4.06911989","5.021E-5","0.24575339","0.08333333","9","4","2","false","komisio:NOUN","77.25","2","0","false","0","komisio:NOUN","28901"
"917704","0.0","0.0","0.0","0.0","0","1","1","false","Rettig:PROPN","4.0","0","0","false","0","Rettig:PROPN","0"
"917708","6.01011729","1.0E-8","0.1663861","0.0","10","3","2","false","diktadurape:NOUN","26.333333333333332","1","0","false","0","diktadurape:NOUN","3"
"917709","5.01056496","2.4528E-4","0.19957829","0.08095238","9","20","19","false","Pinochet:PROPN","249.46666666666667","1","2","false","0","Pinochet:PROPN","207984"
"917712","0.0","0.0","0.0","0.1","0","13","13","false","Txile:PROPN","222.3","0","3","false","0","Txile:PROPN","0"
"917714","3.1209598","2.77E-6","0.32041425","0.23809524","7","7","3","false","urratze:NOUN","319.57142857142856","4","0","false","0","urratze:NOUN","4565"
"917716","2.90061778","0.00140224","0.34475414","0.06853933","7","155","71","false","eskubide:NOUN","161.35555555555555","84","23","false","1","eskubide:NOUN","2309877"
"917717","0.0","0.0","0.0","0.04761905","0","16","16","false","giza:NOUN","56.714285714285715","0","2","false","0","giza:NOUN","0"
"917720","2.78314979","0.00115033","0.35930513","0.0768494","7","188","46","false","aztertu:VERB","164.81196581196582","142","30","false","0","aztertu:VERB","1860377"
"917723","2.65198317","0.00166493","0.3770763","0.04522489","7","433","70","false","onartu:VERB","112.86792452830188","363","44","false","2","onartu:VERB","2828169"
"917724","0.0","0.0","0.0","0.32019704","0","33","33","false","halaber:CCONJ","401.9310344827586","0","3","false","0","halaber:CCONJ","0"
"917728","2.64508909","0.00125905","0.3780591","0.07475979","7","324","52","false","erabaki:VERB","150.76363636363635","272","49","false","0","erabaki:VERB","2013731"
"917729","3.85540335","2.857E-5","0.25937623","0.12648221","8","27","23","false","beraiek:PRON","221.30434782608697","4","3","false","0","beraiek:PRON","38198"
"917731","3.14764079","2.505E-5","0.31769826","0.11363636","8","15","8","false","data:NOUN","227.75","7","3","false","0","data:NOUN","41845"
"917733","3.30154893","8.706E-5","0.30288814","0.1","8","25","9","false","estu:ADJ","206.625","16","4","false","0","estu:ADJ","110471"
"917735","0.0","0.0","0.0","0.0","0","8","8","false","nabarmen:ADV","73.125","0","0","false","0","nabarmen:ADV","0"
"917739","2.87429492","0.00160605","0.34791141","0.07939942","8","205","101","false","ondorio:NOUN","172.08064516129033","104","28","false","0","ondorio:NOUN","2256825"
"917741","3.91512221","6.62E-6","0.25541987","0.03333333","9","6","3","false","aniztasun:NOUN","88.16666666666667","3","0","false","0","aniztasun:NOUN","11882"
"917742","3.96409705","4.6005E-4","0.25226426","0.11471861","8","24","12","false","forma:NOUN","284.0","12","1","false","0","forma:NOUN","339947"
"917744","0.0","0.0","0.0","0.0","0","1","1","false","musikal:ADJ","22.0","0","0","false","0","musikal:ADJ","0"
"917750","3.19527263","7.8E-7","0.31296234","0.5","8","10","2","false","komenigarri:ADJ","720.8333333333334","8","1","false","0","komenigarri:ADJ","1571"
"917755","3.20467365","7.2034E-4","0.31204425","0.05669711","8","94","17","false","begiratu:VERB","167.54794520547946","77","7","false","0","begiratu:VERB","786575"
"917756","3.61643836","5.4E-7","0.27651515","0.375","8","18","16","false","atzera:ADV","630.3333333333334","2","2","false","0","atzera:ADV","936"
"917759","3.85325454","1.66E-6","0.25952088","0.30769231","8","30","29","false","lehen:ADV","417.9230769230769","1","5","false","0","lehen:ADV","4558"
"917761","2.88647148","8.1112E-4","0.34644375","0.06048806","7","160","32","false","ezagutu:VERB","149.74074074074073","128","16","false","0","ezagutu:VERB","1079516"
"917764","0.0","0.0","0.0","0.0","0","1","1","false","Urra:PROPN","1599.0","0","0","false","0","Urra:PROPN","0"
"917766","3.22096875","4.6512E-4","0.3104656","0.12369338","8","51","25","false","abokatu:NOUN","268.5238095238095","26","7","false","0","abokatu:NOUN","555457"
"917769","3.19500403","2.3E-7","0.31298865","0.28571429","8","11","6","false","dei:NOUN","298.375","5","1","false","0","dei:NOUN","1195"
"917771","2.71877518","6.2306E-4","0.36781269","0.0966811","7","169","20","false","salatu:VERB","190.34343434343435","149","16","false","0","salatu:VERB","809884"
"917773","2.66550273","0.00280889","0.37516375","0.03765473","7","460","70","false","jaso:VERB","106.89387755102041","390","58","false","0","jaso:VERB","4395762"
"917774","3.14182111","1.745E-4","0.31828674","0.16798419","8","23","14","false","funtzionario:NOUN","361.4782608695652","9","0","false","0","funtzionario:NOUN","194160"
"917776","3.22651983","6.004E-5","0.30993146","0.19005848","8","24","10","false","tratu:NOUN","314.2631578947368","14","3","false","0","tratu:NOUN","77043"
"917780","3.23538365","2.4656E-4","0.30908236","0.12684729","8","47","33","false","txar:ADJ","260.41379310344826","14","9","false","0","txar:ADJ","304108"
"917783","2.9524577","1.4966E-4","0.33870087","0.12837838","8","45","13","false","saldu:VERB","299.02702702702703","32","4","false","0","saldu:VERB","213361"
"917784","3.27119706","9.966E-4","0.30569849","0.05862069","8","150","129","false","hauek:DET","145.25","21","24","false","0","hauek:DET","1340159"
"917786","4.21479094","2.2E-7","0.23725969","0.1","9","6","4","false","CD-ROM:NOUN","86.16666666666667","2","0","false","0","CD-ROM:NOUN","205"
"917789","2.76694422","0.00393337","0.36140953","0.05131091","7","398","154","false","jokalari:NOUN","130.33816425120773","244","66","false","0","jokalari:NOUN","5576078"
"917790","3.24935088","0.00104654","0.30775377","0.10487805","8","56","37","false","gazte:ADJ","251.65853658536585","19","9","false","0","gazte:ADJ","1007299"
"917794","3.83051303","9.8E-7","0.26106164","0.33333333","8","4","2","false","%70:NUM","400.0","2","0","false","0","%70:NUM","1326"
"917795","2.8328409","0.00213433","0.35300253","0.06069843","7","469","226","false","partidu:NOUN","138.85714285714286","243","70","false","2","partidu:NOUN","3144013"
"917798","2.81636673","3.1064E-4","0.3550674","0.13863636","7","300","243","false","nahi:NOUN","227.57142857142858","57","10","false","0","nahi:NOUN","485049"
"917802","2.57686454","0.00809622","0.38806852","0.0212448","7","1145","207","false","jokatu:VERB","72.81015452538631","938","131","false","4","jokatu:VERB","10267238"
"917805","3.23242904","2.0553E-4","0.30936487","0.16166667","8","35","15","false","ohitu:VERB","330.48","20","5","false","0","ohitu:VERB","268427"
"917808","2.72728087","8.135E-4","0.36666557","0.11532148","7","428","350","false","behar:NOUN","219.74418604651163","78","26","false","1","behar:NOUN","1629309"
"917811","2.85495568","1.4175E-4","0.35026813","0.21059113","7","36","7","false","erre:VERB","419.3448275862069","29","5","false","0","erre:VERB","151973"
"917813","4.35141911","2.4648E-4","0.22981009","0.17286706","9","95","85","false","han:ADV","283.25","10","13","false","0","han:ADV","337672"
"917815","5.39421613","3.4511E-4","0.18538375","0.1654902","10","84","83","false","bertan:ADV","258.11764705882354","1","13","false","0","bertan:ADV","902834"
"917819","2.87205659","7.5724E-4","0.34818256","0.06427772","7","131","24","false","bidali:VERB","160.55789473684212","107","13","false","0","bidali:VERB","1245403"
"917821","3.70919509","4.435E-5","0.26960027","0.28846154","8","14","8","false","galera:NOUN","521.4615384615385","6","1","false","0","galera:NOUN","54495"
"917824","2.55045214","0.00999067","0.39208734","0.0290668","7","713","138","false","utzi:VERB","87.53369272237197","575","86","false","2","utzi:VERB","12964104"
"917826","4.04834811","2.159E-5","0.24701433","0.18181818","8","13","11","false","gainontzeko:ADJ","438.1818181818182","2","2","false","0","gainontzeko:ADJ","48159"
"917828","3.56522518","0.00115927","0.28048719","0.07548387","8","215","207","false","ni:PRON","160.464","8","37","false","0","ni:PRON","1469637"
"917832","3.62449637","1.3E-7","0.2759004","0.15","8","6","4","false","libre:ADV","170.6","2","1","false","0","libre:ADV","240"
"917836","3.1041275","5.093E-5","0.32215172","0.12179487","7","17","2","false","kotizatu:VERB","258.3076923076923","15","3","false","0","kotizatu:VERB","54519"
"917837","3.68537917","8.855E-5","0.2713425","0.23529412","8","19","15","false","atzo:NOUN","406.52941176470586","4","2","false","0","atzo:NOUN","118174"
"917839","0.0","0.0","0.0","0.08333333","0","5","5","false","estreinako:ADJ","408.25","0","1","false","0","estreinako:ADJ","0"
"917841","3.19392963","0.00195293","0.31309394","0.04552734","7","121","56","false","enpresa:NOUN","140.1595744680851","65","18","false","1","enpresa:NOUN","2367057"
"917842","0.0","0.0","0.0","0.04761905","0","8","8","false","Gamesa:PROPN","40.142857142857146","0","1","false","0","Gamesa:PROPN","0"
"917844","3.82155967","0.00132308","0.26167327","0.02887819","8","197","166","false","euskal:NOUN","88.25675675675676","31","26","false","0","euskal:NOUN","1799642"
"917846","4.14826753","4.03E-6","0.24106449","0.11363636","8","14","8","false","akzio:NOUN","215.91666666666666","6","2","false","0","akzio:NOUN","9543"
"917850","3.97546781","1.3405E-4","0.25154272","0.15454545","8","12","9","false","burtsa:NOUN","356.8181818181818","3","1","false","0","burtsa:NOUN","115765"
"917853","3.98495837","3.2E-7","0.25094365","0.25","9","4","2","false","estreinaldi:NOUN","454.25","2","0","false","0","estreinaldi:NOUN","825"
"917858","4.50389471","1.1348E-4","0.22203006","0.12637363","9","14","7","false","esan:NOUN","345.07142857142856","7","0","false","0","esan:NOUN","75720"
"917859","4.14388038","1.319E-5","0.24131971","0.17894737","9","28","23","false","Barak:PROPN","323.3","5","3","false","0","Barak:PROPN","19511"
"917861","3.36135733","3.1375E-4","0.29749887","0.08730159","8","48","9","false","jakiN+araz:VERB","229.30555555555554","39","5","false","0","jakiN+araz:VERB","254696"
"917865","2.90384099","8.8215E-4","0.34437147","0.07366337","7","140","58","false","ordezkari:NOUN","173.94059405940595","82","23","false","0","ordezkari:NOUN","1579890"
"917866","4.41650998","3.9384E-4","0.22642313","0.06447964","8","73","66","false","Israel:PROPN","150.71153846153845","7","12","false","0","Israel:PROPN","766491"
