"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"1448861","0.0","0.0","0.0","0.0","0","2","2","false","这样:ADV","17.0","0","0","false","0","这样:ADV","0"
"1448863","3.81306018","5.2275E-4","0.26225655","0.02721335","9","63","12","false","同意:VERB","100.33962264150944","51","7","false","0","同意:VERB","2150944"
"1448865","0.0","0.0","0.0","0.01645768","0","123","123","false","了:AUX","50.54545454545455","0","18","false","0","了:AUX","0"
"1448867","0.0","0.0","0.0","0.05128205","0","13","13","false","以后:ADP","144.07692307692307","0","0","false","0","以后:ADP","0"
"1448869","4.0717944","0.00241141","0.24559197","0.01638456","9","295","233","false","她:PRON","79.49289099526067","62","36","false","0","她:PRON","10291032"
"1448871","0.0","0.0","0.0","0.0","0","1","1","false","勉强:ADJ","53.0","0","0","false","0","勉强:ADJ","0"
"1448874","0.0","0.0","0.0","0.0042735","0","31","31","false","跟:ADP","22.185185185185187","0","2","false","0","跟:ADP","0"
"1448877","0.0","0.0","0.0","0.05555556","0","24","24","false","一起:ADV","43.7","0","4","false","0","一起:ADV","0"
"1448881","3.34822572","0.00459531","0.29866565","0.02838828","8","135","32","false","做:VERB","138.54285714285714","103","16","false","0","做:VERB","19563012"
"1448883","4.47987928","3.6089E-4","0.2232203","0.02689076","9","50","27","false","巴士:NOUN","98.17142857142858","23","10","false","0","巴士:NOUN","1439514"
"1448888","4.82824218","2.576E-5","0.20711471","0.18055556","9","11","9","false","那里:PRON","649.6666666666666","2","2","false","0","那里:PRON","127686"
"1448890","0.0","0.0","0.0","0.15","0","8","8","false","终于:ADV","118.0","0","1","false","0","终于:ADV","0"
"1448894","1.5","0.0","0.66666667","0.5","2","2","1","false","向往:VERB","1637.5","1","0","false","0","向往:VERB","0"
"1448900","3.62584599","5.874E-5","0.2757977","0.05128205","8","16","4","false","跳:VERB","183.23076923076923","12","1","false","1","跳:VERB","169386"
"1448902","6.26472471","2.241E-5","0.15962393","0.0","11","3","1","false","部队:NOUN","444.6666666666667","2","0","false","0","部队:NOUN","68242"
"1448903","0.0","0.0","0.0","0.00735294","0","20","20","false","很多:DET","43.23529411764706","0","2","false","0","很多:DET","0"
"1448906","1.0","0.0","1.0","0.16666667","1","3","1","false","严厉:ADJ","1091.6666666666667","2","0","false","0","严厉:ADJ","6"
"1448907","0.0","0.0","0.0","0.00735098","0","122","122","false","很:ADV","65.67816091954023","0","20","false","0","很:ADV","0"
"1448909","5.26513627","6.193E-5","0.18992861","0.0","10","6","3","false","气氛:NOUN","25.0","3","0","false","0","气氛:NOUN","206640"
"1448914","0.0","0.0","0.0","0.0","0","4","4","false","却:ADV","9.75","0","0","false","0","却:ADV","0"
"1448916","4.74698189","3.728E-5","0.21066017","0.14285714","9","8","4","false","心里:NOUN","336.57142857142856","4","1","false","0","心里:NOUN","163691"
"1448918","4.79239071","7.0E-8","0.20866412","0.0","9","2","1","false","怦怦:ADV","82.5","1","0","false","0","怦怦:ADV","249"
"1448920","3.79257362","0.00348121","0.26367319","0.01302719","8","182","115","false","地:PART","85.14473684210526","67","19","false","0","地:PART","16635181"
"1448922","3.34539052","0.00404513","0.29891876","0.0174009","8","220","39","false","看:VERB","84.61688311688312","181","28","false","1","看:VERB","17846598"
"1448923","0.0","0.0","0.0","0.41666667","0","4","4","false","因为:ADV","222.25","0","0","false","0","因为:ADV","0"
"1448925","4.54636912","1.3543E-4","0.21995574","0.0","10","12","5","false","人生:NOUN","75.75","7","0","false","0","人生:NOUN","520493"
"1448927","4.06863911","0.00226607","0.24578243","0.01037898","9","362","180","false","次:NOUN","68.21910112359551","182","41","false","0","次:NOUN","9809427"
"1448929","4.61404792","4.7156E-4","0.21672944","0.01136364","9","128","123","false","第一:NUM","67.16071428571429","5","14","false","0","第一:NUM","2284316"
"1448932","0.0","0.0","0.0","0.0","0","2","2","false","亲眼:ADV","154.0","0","1","false","0","亲眼:ADV","0"
"1448934","4.24908542","3.2746E-4","0.23534476","0.05073996","9","73","20","false","见:VERB","173.86363636363637","53","12","false","0","见:VERB","1297894"
"1448936","0.0","0.0","0.0","0.0","0","1","1","false","军队:NOUN","154.0","0","0","false","0","军队:NOUN","0"
"1448938","5.97032193","1.843E-5","0.16749516","0.0","11","5","1","false","拍照:VERB","23.2","4","0","false","0","拍照:VERB","55028"
"1448939","0.0","0.0","0.0","0.0","0","5","5","false","还有:CCONJ","120.2","0","0","false","0","还有:CCONJ","0"
"1448942","5.7607463","3.48E-6","0.17358862","0.0","11","2","1","false","军人:NOUN","45.5","1","0","false","0","军人:NOUN","10569"
"1448943","4.7610664","0.00169323","0.21003698","0.00916553","10","93","87","false","和:ADP","74.96511627906976","6","5","false","0","和:ADP","7794621"
"1448948","0.0","0.0","0.0","0.04545455","0","13","13","false","还:ADV","152.25","0","1","false","0","还:ADV","0"
"1448951","5.02976953","1.615E-5","0.19881627","0.17857143","10","8","5","false","洞窟:NOUN","685.25","3","0","false","0","洞窟:NOUN","57091"
"1448953","5.05327419","3.2307E-4","0.1978915","0.03623188","10","39","24","false","这:DET","235.29166666666666","15","6","false","0","这:DET","2206966"
"1448957","4.78109566","2.3136E-4","0.20915708","0.0","9","25","4","false","攻打:VERB","31.08","21","0","false","0","攻打:VERB","622465"
"1448958","0.0","0.0","0.0","0.0","0","5","5","false","为了:ADP","13.8","0","0","false","0","为了:ADP","0"
"1448962","0.0","0.0","0.0","0.0","0","1","1","false","偷偷:ADV","105.0","0","0","false","0","偷偷:ADV","0"
"1448966","4.29984452","2.374E-4","0.23256655","0.01988636","9","35","8","false","低:ADJ","161.27272727272728","27","2","false","0","低:ADJ","961009"
"1448967","0.0","0.0","0.0","0.03361582","0","64","64","false","所以:ADV","92.65","0","3","false","0","所以:ADV","0"
"1448969","4.98591549","5.17E-6","0.20056497","0.03571429","9","8","3","false","高低:NOUN","106.125","5","0","false","0","高低:NOUN","26365"
"1448974","3.89445766","5.7617E-4","0.25677516","0.01690821","9","48","14","false","走:VERB","72.47826086956522","34","2","false","0","走:VERB","2048303"
"1448975","0.0","0.0","0.0","0.05357143","0","8","8","false","但:CCONJ","51.125","0","0","false","0","但:CCONJ","0"
"1448980","4.58994878","4.6832E-4","0.21786735","0.02991453","9","31","12","false","路:NOUN","248.37037037037038","19","3","false","0","路:NOUN","2150417"
"1448981","1.5","0.0","0.66666667","0.5","2","2","1","false","崴:ADJ","1604.5","1","0","false","0","崴:ADJ","0"
"1448985","1.0","7.13E-6","1.0","0.0","1","5","2","false","长:ADJ","21.6","3","0","false","0","长:ADJ","24084"
"1448986","0.0","0.0","0.0","0.0","0","4","4","false","而且:CCONJ","9.0","0","0","false","0","而且:CCONJ","0"
"1448988","0.0","0.0","0.0","0.0","0","8","8","false","特别:ADV","13.125","0","0","false","0","特别:ADV","0"
"1448991","4.99295775","2.196E-5","0.20028209","0.05","10","5","1","false","累:ADJ","73.6","4","0","false","0","累:ADJ","84757"
"1448993","0.0","0.0","0.0","0.0","0","1","1","false","和:PART","59.0","0","0","false","0","和:PART","0"
"1448996","5.00974026","5.637E-5","0.19961115","0.01923077","10","13","6","false","走路:VERB","322.9230769230769","7","0","false","0","走路:VERB","315569"
"1448997","0.0","0.0","0.0","0.03654485","0","49","49","false","一直:ADV","124.3953488372093","0","6","false","0","一直:ADV","0"
"1449000","4.39185111","2.187E-5","0.22769442","0.04761905","9","7","2","false","筋疲力尽:ADJ","159.0","5","0","false","0","筋疲力尽:ADJ","65517"
"1449003","5.72655357","0.0","0.1746251","0.08333333","10","4","0","false","走一走:VERB","32.0","4","0","false","0","走一走:VERB","0"
"1449004","0.0","0.0","0.0","0.13636364","0","12","12","false","不过:ADV","115.54545454545455","0","1","false","0","不过:ADV","0"
"1449006","0.0","0.0","0.0","0.16666667","0","4","4","false","除了:ADP","122.66666666666667","0","1","false","0","除了:ADP","0"
"1449009","5.01202671","6.607E-5","0.19952009","0.06666667","10","19","9","false","朋友们:NOUN","187.0","10","2","false","0","朋友们:NOUN","249738"
"1449010","0.0","0.0","0.0","0.0","0","1","1","false","还有:ADV","15.0","0","0","false","0","还有:ADV","0"
"1449012","0.0","0.0","0.0","0.0","0","1","1","false","别的:DET","15.0","0","0","false","0","别的:DET","0"
"1449015","4.85540516","1.901E-5","0.20595604","0.03030303","9","12","5","false","成功:VERB","98.41666666666667","7","0","false","0","成功:VERB","92944"
"1449020","4.05304555","2.8981E-4","0.24672804","0.05040323","9","40","19","false","旅行:NOUN","170.03125","21","5","false","0","旅行:NOUN","1183336"
"1449021","4.76440461","2.392E-5","0.20988981","0.09848485","9","15","5","false","愉快:ADJ","381.8333333333333","10","2","false","0","愉快:ADJ","112162"
"1449025","0.0","0.0","0.0","0.08333333","0","4","4","false","最后:ADV","82.25","0","0","false","0","最后:ADV","0"
"1449027","0.0","0.0","0.0","0.08333333","0","4","4","false","本来:ADV","236.75","0","0","false","0","本来:ADV","0"
"1449033","0.0","0.0","0.0","0.01111111","0","10","10","false","太:ADV","35.9","0","0","false","0","太:ADV","0"
"1449037","4.91947137","1.969E-5","0.20327387","0.07142857","9","7","1","false","感谢:VERB","106.14285714285714","6","0","false","0","感谢:VERB","71554"
"1449043","4.91846534","9.28E-6","0.20331545","0.05128205","9","15","5","false","经历:NOUN","110.61538461538461","10","2","false","0","经历:NOUN","35613"
"1449046","0.0","0.0","0.0","0.16071429","0","20","20","false","对:ADP","143.75","0","3","false","0","对:ADP","0"
"1449048","3.96035303","0.0037167","0.25250274","0.04637681","9","105","21","false","说:VERB","127.58571428571429","84","12","false","0","说:VERB","19048045"
"1449050","1.0","1.0E-8","1.0","0.0","1","11","10","false","来:SCONJ","39.0","1","1","false","0","来:SCONJ","97"
"1449053","4.79979879","5.428E-5","0.20834207","0.12121212","10","31","10","false","难忘:ADJ","375.0833333333333","21","6","false","0","难忘:ADJ","296378"
"1449057","4.31132248","3.1445E-4","0.23194739","0.07509881","9","24","12","false","高中:NOUN","269.30434782608694","12","1","false","0","高中:NOUN","1684938"
"1449062","4.39066215","7.583E-4","0.22775608","0.02425876","9","139","109","false","香港:PROPN","110.74528301886792","30","22","false","0","香港:PROPN","2839911"
"1449066","0.0","0.0","0.0","0.0","0","1","1","false","修学:NOUN","32.0","0","0","false","0","修学:NOUN","0"
"1449069","5.15095116","4.495E-5","0.1941389","0.03571429","10","9","2","false","开心:ADJ","195.125","7","1","false","0","开心:ADJ","183408"
"1449070","0.0","0.0","0.0","0.0","0","2","2","false","之所以:SCONJ","10.0","0","0","false","0","之所以:SCONJ","0"
"1449079","5.16782513","8.2E-7","0.193505","0.0","10","9","7","false","第一:ADJ","57.0","2","3","false","0","第一:ADJ","6160"
"1449083","0.0","0.0","0.0","0.0","0","2","2","false","国外:NOUN","119.5","0","0","false","0","国外:NOUN","0"
"1449085","4.27853485","2.424E-5","0.23372487","0.26190476","9","10","2","false","难以:VERB","195.42857142857142","8","3","false","0","难以:VERB","100955"
"1449086","0.0","0.0","0.0","0.0","0","1","1","false","至今:ADV","7.0","0","0","false","0","至今:ADV","0"
"1449088","3.48943662","4.7251E-4","0.28657921","0.06294326","9","63","11","false","想:VERB","200.64583333333334","52","10","false","0","想:VERB","2365176"
"1449090","6.20971282","9.44E-5","0.16103804","0.06363636","11","17","13","false","起来:VERB","79.9090909090909","4","2","false","0","起来:VERB","273306"
"1449092","0.0","0.0","0.0","0.0597148","0","42","42","false","仍:ADV","136.41176470588235","0","4","false","0","仍:ADV","0"
"1449095","2.33333333","6.7E-7","0.42857143","0.0","4","5","3","false","忘怀:VERB","43.75","2","1","false","0","忘怀:VERB","3211"
"1449100","5.469636","1.025E-5","0.18282752","0.0","10","3","1","false","活动:NOUN","444.6666666666667","2","0","false","0","活动:NOUN","50841"
"1449104","5.39025059","2.3E-7","0.18552013","0.0","10","3","1","false","高中生:NOUN","48.333333333333336","2","0","false","0","高中生:NOUN","793"
"1449108","4.57490397","1.6032E-4","0.21858382","0.01515152","9","13","5","false","交流:VERB","294.3333333333333","8","1","false","0","交流:VERB","478542"
"1449111","5.05354856","1.4724E-4","0.19788075","0.02586207","10","53","41","false","那:DET","200.9655172413793","12","9","false","0","那:DET","974613"
"1449115","2.0","3.0E-8","0.5","0.06862745","3","22","18","false","会:AUX","113.16666666666667","4","2","false","0","会:AUX","76"
"1449118","1.0","1.837E-5","1.0","0.08333333","1","6","5","false","汉语:NOUN","25.5","1","2","false","0","汉语:NOUN","66567"
"1449122","4.79234498","3.03E-6","0.20866611","0.0","9","2","1","false","满脸通红:ADJ","82.0","1","0","false","0","满脸通红:ADJ","10024"
"1449125","5.91462411","5.981E-5","0.16907245","0.02777778","11","12","3","false","聊:VERB","63.888888888888886","9","1","false","1","聊:VERB","219440"
"1449127","1.85714286","1.0E-8","0.53846154","0.0","3","3","1","false","顺畅:ADJ","1128.3333333333333","2","0","false","0","顺畅:ADJ","6"
"1449131","0.0","0.0","0.0","0.01102941","0","28","28","false","着:AUX","16.470588235294116","0","7","false","0","着:AUX","0"
"1449135","4.16823669","5.276E-5","0.2399096","0.0","9","6","3","false","女生:NOUN","100.0","3","1","false","0","女生:NOUN","185523"
"1449139","5.16773367","2.761E-5","0.19350842","0.0","10","3","1","false","亲密:VERB","5.0","2","0","false","0","亲密:VERB","115530"
"1449142","0.0","0.0","0.0","0.0","0","1","1","false","起来:AUX","3.0","0","0","false","0","起来:AUX","0"
"1449144","4.09351564","1.0284E-4","0.24428879","0.06552419","9","41","11","false","过:VERB","125.40625","30","7","false","0","过:VERB","459544"
"1449145","4.1129047","2.8522E-4","0.24313717","0.02619048","9","24","14","false","时间:NOUN","116.33333333333333","10","2","false","0","时间:NOUN","1021494"
"1449147","0.0","0.0","0.0","0.00504032","0","35","35","false","得:PART","16.15625","0","3","false","0","得:PART","0"
"1449149","4.12287361","1.6056E-4","0.24254927","0.05555556","9","28","11","false","快:ADJ","270.42105263157896","17","3","false","0","快:ADJ","745704"
"1449152","4.44654289","6.221E-5","0.22489382","0.08333333","9","17","4","false","离开:VERB","321.1875","13","1","false","0","离开:VERB","225739"
"1449156","3.92244375","6.1626E-4","0.25494311","0.04038462","9","94","23","false","来:VERB","115.27692307692308","71","12","false","0","来:VERB","2887225"
"1449159","0.0","0.0","0.0","0.00398646","0","844","844","false","了:PART","35.627906976744185","0","121","false","0","了:PART","0"
"1449161","3.60247851","2.1392E-4","0.27758667","0.05731225","8","27","4","false","给:VERB","131.2173913043478","23","3","false","0","给:VERB","1326911"
"1449165","4.16421255","1.1378E-4","0.24014144","0.01838235","9","20","8","false","信:NOUN","84.70588235294117","12","3","false","0","信:NOUN","397150"
"1449167","4.16841961","0.0","0.23989907","0.5","9","5","4","false","封:NOUN","220.0","1","2","false","0","封:NOUN","0"
"1449170","4.69302177","2.2598E-4","0.21308233","0.05871212","9","41","9","false","忘记:VERB","207.78787878787878","32","7","false","0","忘记:VERB","790142"
"1449172","5.16380099","1.405E-5","0.1936558","0.0","10","4","2","false","内容:NOUN","14.5","2","0","false","0","内容:NOUN","71437"
"1449175","4.87680629","4.057E-5","0.20505223","0.05555556","9","10","2","false","记得:VERB","61.1","8","0","false","0","记得:VERB","122742"
"1449176","0.0","0.0","0.0","0.0","0","1","1","false","但:ADJ","10.0","0","0","false","0","但:ADJ","0"
"1449180","5.00859704","3.902E-5","0.19965671","0.25","10","4","1","false","对:VERB","1007.75","3","0","false","0","对:VERB","232896"
"1449181","4.02295592","0.00841228","0.24857344","0.00669186","9","931","762","false","他:PRON","47.7338003502627","169","105","false","0","他:PRON","35062984"
"1449183","6.00813975","1.837E-5","0.16644087","0.08333333","11","4","2","false","热情:NOUN","33.0","2","0","false","0","热情:NOUN","58920"
"1449191","5.05235722","0.0","0.19792741","0.0","10","3","0","false","寻常:ADJ","104.33333333333333","3","0","false","0","寻常:ADJ","0"
"1449197","3.18154381","0.02949058","0.31431282","0.00499498","8","1065","369","false","人:NOUN","45.53439153439153","696","99","false","17","人:NOUN","121029792"
"1449201","1.0","7.0E-8","1.0","0.33333333","1","3","1","false","羞怯:ADJ","1278.6666666666667","2","0","false","0","羞怯:ADJ","187"
"1449205","5.57449241","1.73E-5","0.17938853","0.0","10","3","1","false","通过:VERB","195.66666666666666","2","0","false","0","通过:VERB","46363"
"1449208","7.84054326","3.675E-5","0.12754218","0.0","12","3","1","false","人:PRON","14.0","2","0","false","0","人:PRON","120258"
"1449210","6.84109201","5.739E-5","0.14617549","0.0","11","3","1","false","不通:VERB","1063.3333333333333","2","0","false","0","不通:VERB","217831"
"1449211","5.84159502","7.804E-5","0.17118612","0.1","10","5","1","false","语言:NOUN","24.4","4","0","false","0","语言:NOUN","315476"
"1449217","4.14797878","1.6715E-4","0.24108127","0.06190476","9","17","8","false","性格:NOUN","177.13333333333333","9","2","false","0","性格:NOUN","593250"
"1449220","3.88439729","1.9879E-4","0.2574402","0.02287582","9","25","3","false","变:VERB","107.38888888888889","22","6","false","0","变:VERB","822457"
"1449223","2.90483812","0.01465839","0.34425326","0.01142883","8","818","103","false","成:VERB","67.15286624203821","715","73","false","2","成:VERB","62477398"
"1449225","1.33333333","3.005E-5","0.75","0.07142857","2","7","3","false","积极:ADJ","483.85714285714283","4","0","false","0","积极:ADJ","147496"
"1449229","1.0","1.8E-7","1.0","0.04545455","1","14","12","false","现在:NOUN","104.58333333333333","2","2","false","0","现在:NOUN","1207"
"1449234","1.5","4.93E-6","0.66666667","0.01473789","2","187","186","false","都:ADV","68.91275167785236","1","21","false","0","都:ADV","16880"
"1449236","6.07133711","1.836E-5","0.16470836","0.0","11","2","1","false","托:VERB","347.5","1","0","false","0","托:VERB","61528"
"1449238","5.07156576","3.902E-5","0.19717776","0.0","10","2","1","false","福:NOUN","106.5","1","0","false","0","福:NOUN","142475"
"1449247","4.81580391","1.4798E-4","0.20764965","0.07105263","9","23","7","false","感觉:VERB","221.8","16","2","false","0","感觉:VERB","648399"
"1449248","0.0","0.0","0.0","0.01461823","0","352","352","false","也:ADV","64.66798418972331","0","38","false","0","也:ADV","0"
"1449251","1.0","0.0","1.0","0.16666667","1","6","4","false","新鲜:ADJ","823.25","2","1","false","0","新鲜:ADJ","3"
"1449257","0.0","0.0","0.0","0.09090909","0","11","11","false","先:ADV","132.63636363636363","0","0","false","0","先:ADV","0"
"1449259","4.08400402","0.00100325","0.24485774","0.01331811","8","95","48","false","生活:NOUN","97.9041095890411","47","8","false","0","生活:NOUN","4010178"
"1449262","5.08368392","4.41E-6","0.19670774","0.25","9","4","1","false","单调:ADJ","853.0","3","0","false","0","单调:ADJ","32311"
"1449267","0.0","0.0","0.0","0.33333333","0","3","3","false","那么:ADV","230.66666666666666","0","0","false","0","那么:ADV","0"
"1449272","1.5","0.0","0.66666667","0.5","2","2","1","false","主动:ADJ","1874.5","1","0","false","0","主动:ADJ","0"
"1449276","3.83126029","0.00104557","0.26101072","0.02572115","8","73","21","false","多:ADJ","148.1076923076923","52","6","false","0","多:ADJ","4127609"
"1449278","3.6246113","1.429E-5","0.27589165","0.13333333","8","9","1","false","难忘:VERB","809.3333333333334","8","2","false","0","难忘:VERB","93822"
"1449280","3.84927748","6.9487E-4","0.25978901","0.01721311","8","81","26","false","事:NOUN","74.04918032786885","55","7","false","1","事:NOUN","2917457"
"1449286","4.29202488","7.1E-6","0.23299026","0.09090909","9","12","2","false","感动:ADJ","454.1818181818182","10","1","false","0","感动:ADJ","26133"
"1449290","1.0","7.9E-6","1.0","0.16666667","1","10","9","false","麦加:PROPN","247.83333333333334","1","2","false","0","麦加:PROPN","27626"
"1449292","0.0","0.0","0.0","0.0","0","1","1","false","朝觐:VERB","233.0","0","0","false","0","朝觐:VERB","0"
"1449294","0.0","0.0","0.0","0.1","0","7","7","false","时:ADP","85.2","0","2","false","0","时:ADP","0"
"1449299","3.61071739","2.0E-8","0.27695327","0.09047619","8","16","1","false","介绍:VERB","210.8","15","1","false","0","介绍:VERB","90"
"1449300","4.8197366","5.973E-5","0.20748022","0.02222222","10","10","3","false","讲:VERB","29.8","7","0","false","0","讲:VERB","269276"
"1449302","0.0","0.0","0.0","0.05","0","5","5","false","为什么:ADV","31.8","0","0","false","0","为什么:ADV","0"
"1449305","0.0","0.0","0.0","0.04248366","0","18","18","false","之前:ADP","98.33333333333333","0","0","false","0","之前:ADP","0"
"1449307","0.0","0.0","0.0","0.0","0","6","6","false","把:ADP","18.333333333333332","0","0","false","0","把:ADP","0"
"1449310","0.0","0.0","0.0","0.0","0","1","1","false","一下:ADV","15.0","0","0","false","0","一下:ADV","0"
"1449312","3.37772087","0.00315014","0.29605762","0.0243871","8","184","60","false","城市:NOUN","124.84","124","27","false","1","城市:NOUN","13969513"
"1449315","0.0","0.0","0.0","0.0","0","1","1","false","伊斯兰教:NOUN","125.0","0","0","false","0","伊斯兰教:NOUN","0"
"1449317","1.0","3.0E-8","1.0","0.0","1","2","1","false","神圣:ADJ","99.5","1","0","false","0","神圣:ADJ","194"
"1449318","0.0","0.0","0.0","9.2558E-4","0","121","121","false","最:ADV","34.63513513513514","0","20","false","0","最:ADV","0"
"1449321","1.0","1.25E-6","1.0","0.0","1","3","2","false","穆斯林人:NOUN","104.0","1","0","false","0","穆斯林人:NOUN","4776"
"1449322","0.0","0.0","0.0","0.0","0","3","3","false","先知:NOUN","28.333333333333332","0","0","false","0","先知:NOUN","0"
"1449330","4.82394366","1.3906E-4","0.20729927","0.03809524","9","35","25","false","中国:PROPN","213.95238095238096","10","5","false","0","中国:PROPN","517602"
"1449332","0.0","0.0","0.0","0.01277584","0","63","63","false","前:ADP","52.714285714285715","0","3","false","0","前:ADP","0"
"1449334","0.0","0.0","0.0","0.0","0","2","2","false","与:ADP","42.5","0","0","false","0","与:ADP","0"
"1449340","4.82833364","7.14E-6","0.20711079","0.11111111","9","10","8","false","那:PRON","347.6666666666667","2","1","false","0","那:PRON","32426"
"1449342","4.06036217","2.2601E-4","0.24628345","0.06034483","9","37","8","false","坐:VERB","126.86206896551724","29","6","false","0","坐:VERB","1056057"
"1449347","4.82819645","2.13E-6","0.20711668","0.03333333","9","7","4","false","飞机:NOUN","134.16666666666666","3","1","false","0","飞机:NOUN","8979"
"1449350","4.83190049","2.466E-5","0.2069579","0.07051282","9","15","2","false","影响:VERB","121.07692307692308","13","2","false","0","影响:VERB","89745"
