"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"103","3.28608852","0.0043319","0.30431317","0.01625991","9","2399","2288","false","ἐκ:ADP","115.14489311163895","111","340","false","0","ἐκ:ADP","30931951"
"105","0.0","0.0","0.0","0.03744742","0","554","554","false","δέ:CCONJ","169.0763358778626","0","87","false","0","δέ:CCONJ","0"
"107","2.6867871","9.1056E-4","0.37219175","0.11094871","8","354","84","false","νομίζω:VERB","348.07511737089203","270","65","false","0","νομίζω:VERB","7386428"
"109","3.39098401","2.5194E-4","0.29489965","0.05744256","9","164","143","false","μακρός:ADJ","249.52564102564102","21","21","false","0","μακρός:ADJ","1898724"
"110","2.72182503","0.0155705","0.36740055","0.02339866","8","3745","2877","false","ὅς:PRON","135.66249021143304","868","489","false","5","ὅς:PRON","98656839"
"112","3.32090815","0.00400295","0.30112245","0.01595036","9","2681","2612","false","ἐπί:ADP","116.4983853606028","69","352","false","0","ἐπί:ADP","29437892"
"114","2.68749659","0.00127522","0.3720935","0.12343936","8","770","166","false","πιστεύω:VERB","333.27272727272725","604","96","false","7","πιστεύω:VERB","12319936"
"116","2.62833597","0.01865048","0.38046886","0.02157263","8","4720","3745","false","ἐγώ:PRON","128.39015691868758","975","638","false","5","ἐγώ:PRON","126884874"
"117","3.07542433","9.03E-5","0.32515838","0.15056497","9","72","27","false","σκοπέω:VERB","460.25","45","9","false","0","σκοπέω:VERB","1188404"
"119","2.84456694","4.0944E-4","0.35154736","0.11773472","8","212","28","false","συμβαίνω:VERB","400.6639344262295","184","31","false","0","συμβαίνω:VERB","3035490"
"123","2.81203951","0.00688789","0.35561378","0.03354061","8","1636","1045","false","μέγας:ADJ","175.72295081967212","591","246","false","2","μέγας:ADJ","50968749"
"124","2.97789663","0.00950869","0.33580749","0.02201893","8","3970","3913","false","οὐ:ADV","129.83200636942675","57","506","false","7","οὐ:ADV","56266606"
"126","2.25028653","0.0489918","0.44438785","0.01352352","8","6675","1237","false","γίγνομαι:VERB","99.54218600191754","5438","848","false","28","γίγνομαι:VERB","338466158"
"130","2.98870272","0.00237929","0.33459333","0.04964758","8","834","384","false","πόλεμος:NOUN","226.43567251461988","450","105","false","0","πόλεμος:NOUN","15895570"
"131","0.0","0.0","0.0","0.16666667","0","10","10","false","οὐτε:ADV","378.9","0","0","false","0","οὐτε:ADV","0"
"133","3.1583256","0.00283399","0.31662347","0.02690123","9","1589","1518","false","κατά:ADP","149.47695035460993","71","234","false","0","κατά:ADP","15913625"
"137","0.0","0.0","0.0","0.13636364","0","12","12","false","οὐτε:CCONJ","330.4166666666667","0","0","false","0","οὐτε:CCONJ","0"
"139","3.0842111","0.00112091","0.32423202","0.07048752","9","308","138","false","ἄλλος:PRON","293.1208791208791","170","28","false","0","ἄλλος:PRON","8000480"
"140","3.10260329","0.01153892","0.32230998","0.0104278","9","4233","4120","false","εἰς:ADP","90.66180981595092","113","541","false","3","εἰς:ADP","67781366"
"144","3.02565082","2.2849E-4","0.3305074","0.09182652","8","177","77","false","ἀρετή:NOUN","350.4909090909091","100","21","false","0","ἀρετή:NOUN","1919346"
"146","3.2928014","1.9717E-4","0.30369278","0.06666667","9","42","6","false","ἐμποιέω:VERB","364.8","36","2","false","0","ἐμποιέω:VERB","1800781"
"149","2.91748076","0.00364104","0.34276147","0.0475894","8","1194","439","false","γῆ:NOUN","220.83979328165375","755","108","false","2","γῆ:NOUN","24217576"
"151","2.88184249","0.00129282","0.34700023","0.07465738","8","723","258","false","δύναμις:NOUN","273.3191489361702","465","88","false","1","δύναμις:NOUN","10684347"
"153","3.43846532","2.8529E-4","0.29082742","0.04092193","9","526","520","false","τε:ADV","186.21188630490957","6","76","false","0","τε:ADV","2422066"
"156","2.75920974","0.00649831","0.36242261","0.03596908","8","1425","937","false","τις:PRON","174.6627906976744","488","194","false","4","τις:PRON","46867585"
"158","3.24406484","9.956E-5","0.30825524","0.11605938","8","46","11","false","ἐγγίγνομαι:VERB","431.0","35","5","false","0","ἐγγίγνομαι:VERB","449160"
"161","3.10702396","6.654E-5","0.3218514","0.14616096","9","74","34","false","στάσις:NOUN","578.6382978723404","40","12","false","0","στάσις:NOUN","398369"
"164","3.05976096","1.0921E-4","0.32682292","0.09416499","9","78","16","false","φθείρω:VERB","436.3380281690141","62","5","false","1","φθείρω:VERB","930105"
"168","3.51705507","4.269E-5","0.28432879","0.08184592","9","172","166","false","ἅμα:ADV","266.11304347826086","6","21","false","0","ἅμα:ADV","285645"
"170","4.58271025","0.0","0.21821148","0.0","10","4","3","false","ἀλλόφυλος:ADJ","197.25","1","0","false","0","ἀλλόφυλος:ADJ","14"
"171","3.58292856","8.4967E-4","0.27910129","0.0256536","9","1023","1001","false","ὑπό:ADP","155.34623217922606","22","164","false","0","ὑπό:ADP","5275999"
"173","3.08060907","4.881E-5","0.32461113","0.11020408","9","57","17","false","ἐπιβουλεύω:VERB","515.4","40","5","false","0","ἐπιβουλεύω:VERB","318695"
"175","3.05632265","4.2083E-4","0.32719059","0.07811688","9","320","186","false","μᾶλλον:ADV","266.23295454545456","134","48","false","1","μᾶλλον:ADV","3374001"
"178","3.7225891","7.62E-5","0.26863024","0.12923077","9","63","24","false","Ἀττική:NOUN","533.8461538461538","39","5","false","0","Ἀττική:NOUN","412190"
"180","2.7730721","0.00324675","0.36061089","0.07437554","8","391","95","false","οἰκέω:VERB","310.47222222222223","296","61","false","0","οἰκέω:VERB","22066267"
"181","0.0","0.0","0.0","0.15270936","0","43","43","false","γοῦν:ADV","376.55172413793105","0","5","false","0","γοῦν:ADV","0"
"185","3.73535993","3.765E-5","0.26771182","0.25","9","4","1","false","ἀστασίαστος:ADJ","1730.5","3","0","false","0","ἀστασίαστος:ADJ","201829"
"187","3.27037057","1.0291E-4","0.30577575","0.13751956","9","109","58","false","πλεῖστος:ADJ","477.8611111111111","51","14","false","0","πλεῖστος:ADJ","1204740"
"190","3.77460023","5.0E-8","0.26492872","0.5","9","3","1","false","λεπτόγειος:ADJ","2124.3333333333335","2","0","false","0","λεπτόγειος:ADJ","278"
"196","2.66321017","0.00765224","0.3754867","0.04843904","8","1863","829","false","ἄνθρωπος:NOUN","201.7487922705314","1034","225","false","3","ἄνθρωπος:NOUN","59520648"
"199","2.90143535","0.00451589","0.344657","0.048264","8","1327","921","false","αὐτός:ADJ","209.47420965058237","406","187","false","0","αὐτός:ADJ","34960675"
"201","3.39927959","2.9884E-4","0.29417998","0.05604777","9","220","211","false","ἀεί:ADV","226.864406779661","9","29","false","0","ἀεί:ADV","1959047"
"203","2.94127599","2.6702E-4","0.3399885","0.093769","9","199","36","false","αὐξάνω:VERB","380.07801418439715","163","31","false","0","αὐξάνω:VERB","1754154"
"204","3.42334771","0.00358912","0.29211172","0.02225613","9","1848","1820","false","καί:ADV","129.88910891089108","28","271","false","0","καί:ADV","17757926"
"206","3.54521639","6.5E-7","0.28207023","0.38095238","9","7","3","false","παράδειγμα:NOUN","1351.142857142857","4","0","false","0","παράδειγμα:NOUN","12672"
"208","2.87109098","0.0025164","0.34829966","0.05829704","9","466","263","false","ὅδε:ADJ","231.84710743801654","203","44","false","0","ὅδε:ADJ","17454938"
"210","2.68493151","0.00554694","0.37244898","0.04862814","8","1896","705","false","λόγος:NOUN","203.76182136602452","1191","194","false","3","λόγος:NOUN","41410195"
"213","3.27015227","4.002E-5","0.30579616","0.19611471","9","73","30","false","ἐλάχιστος:ADJ","661.2127659574468","43","11","false","0","ἐλάχιστος:ADJ","319342"
"217","3.7216613","1.0E-8","0.26869721","0.41666667","9","4","1","false","μετοικία:NOUN","1673.0","3","0","false","0","μετοικία:NOUN","55"
"224","3.64760138","3.8204E-4","0.27415276","0.03734975","9","1313","1294","false","μή:ADV","166.69927536231884","19","206","false","0","μή:ADV","2715168"
"226","3.66102712","4.898E-5","0.27314739","0.19047619","9","15","12","false","ὁμοῖος:ADV","584.6","3","0","false","0","ὁμοῖος:ADV","308698"
"228","3.37450199","1.8743E-4","0.29634002","0.1031746","9","128","51","false","Ἑλλάς:NOUN","402.453125","77","12","false","0","Ἑλλάς:NOUN","1044811"
"230","2.91573432","1.8631E-4","0.34296678","0.11636142","8","136","24","false","ἀναχωρέω:VERB","405.0769230769231","112","22","false","0","ἀναχωρέω:VERB","2383073"
"233","2.78033073","0.00539864","0.35966944","0.04884281","8","1320","865","false","ἄλλος:ADJ","205.5160744500846","455","192","false","5","ἄλλος:ADJ","44239689"
"235","2.99246848","4.3443E-4","0.33417227","0.14690027","8","189","53","false","δυνατός:ADJ","476.3018867924528","136","24","false","0","δυνατός:ADJ","3115949"
"238","3.22070622","3.437E-5","0.31049091","0.10501701","9","59","8","false","ἐκπίτνω:VERB","455.0204081632653","51","4","false","0","ἐκπίτνω:VERB","311919"
"240","3.57103094","9.7456E-4","0.28003118","0.05355357","9","740","727","false","ἤ:CCONJ","199.27791563275434","13","156","false","1","ἤ:CCONJ","7425904"
"244","3.2175408","2.5257E-4","0.31079637","0.07211538","9","310","157","false","Ἀθήναιος:NOUN","282.6111111111111","153","32","false","0","Ἀθήναιος:NOUN","2318021"
"245","3.07536975","0.00222888","0.32516415","0.03615158","9","910","852","false","παρά:ADP","192.95820895522388","58","116","false","0","παρά:ADP","13995732"
"250","3.29181903","7.75E-6","0.30378341","0.22507123","8","32","13","false","βέβαιος:ADJ","756.8888888888889","19","4","false","0","βέβαιος:ADJ","63405"
"251","2.67592643","0.0133352","0.37370235","0.0324857","8","1985","1452","false","ὡς:ADV","155.87643312101912","533","276","false","23","ὡς:ADV","94030441"
"256","3.27653768","9.598E-5","0.30520021","0.15854993","9","177","73","false","πολίτης:NOUN","462.6162790697674","104","22","false","0","πολίτης:NOUN","792605"
"258","2.29340174","0.03239556","0.43603351","0.01833252","8","5032","951","false","ποιέω:VERB","116.78545006165228","4081","617","false","24","ποιέω:VERB","218694282"
"260","3.17458931","5.903E-5","0.31500138","0.12231013","9","111","108","false","εὐθύς:ADV","303.4625","3","20","false","0","εὐθύς:ADV","346865"
"262","3.28254107","0.0024004","0.30464204","0.02318293","9","1395","1328","false","ἀπό:ADP","139.26936026936028","67","204","false","0","ἀπό:ADP","17677525"
"270","2.70337827","0.01199078","0.36990754","0.03099714","8","2091","755","false","πόλις:NOUN","165.79575596816977","1336","247","false","0","πόλις:NOUN","70600122"
"273","2.8754025","4.0936E-4","0.3477774","0.07777778","8","198","25","false","ἐκπέμπω:VERB","328.73793103448276","173","25","false","0","ἐκπέμπω:VERB","2590536"
"274","3.80707308","9.422E-5","0.26266898","0.04666667","9","202","201","false","ὥστε:SCONJ","198.13907284768212","1","22","false","0","ὥστε:SCONJ","621064"
"276","3.55258418","1.665E-5","0.28148524","0.15873016","9","40","19","false","Ἰωνία:NOUN","620.6071428571429","21","6","false","0","Ἰωνία:NOUN","142035"
"280","3.0807728","4.1787E-4","0.32459388","0.11159192","9","191","126","false","ὕστερος:ADJ","384.2983870967742","65","19","false","0","ὕστερος:ADJ","4743540"
"282","3.03241827","2.9451E-4","0.32976981","0.15229885","8","135","56","false","ἱκανός:ADJ","477.1818181818182","79","13","false","0","ἱκανός:ADJ","2021256"
"289","3.56339027","6.418E-5","0.28063162","0.16666667","9","29","12","false","ἀποικία:NOUN","778.4","17","4","false","0","ἀποικία:NOUN","350402"
"292","2.74229111","8.9038E-4","0.36465859","0.14734561","8","200","30","false","δηλόω:VERB","459.0","170","29","false","0","δηλόω:VERB","6823774"
"293","3.00191017","0.01092738","0.33312123","0.01168614","8","8243","8152","false","δέ:ADV","91.53664302600473","91","927","false","0","δέ:ADV","80167547"
"297","2.83900016","0.00405571","0.35223668","0.04622696","8","869","687","false","ὅδε:PRON","205.74526315789473","182","142","false","2","ὅδε:PRON","29663198"
"300","3.35469083","4.646E-5","0.29809006","0.19207317","9","74","25","false","ἀσθένεια:NOUN","665.560975609756","49","13","false","0","ἀσθένεια:NOUN","243697"
"303","3.64421765","1.87E-6","0.27440732","0.12867647","9","26","14","false","ἥκιστος:ADJ","353.1764705882353","12","1","false","0","ἥκιστος:ADJ","11946"
"306","3.49407848","2.9E-6","0.28619849","0.24725275","9","25","13","false","Τρωικός:ADJ","803.5","12","6","false","0","Τρωικός:ADJ","21713"
"308","2.56339027","0.00365651","0.39010837","0.05063228","8","934","139","false","φαίνω:VERB","223.81224489795918","795","135","false","1","φαίνω:VERB","25960168"
"312","2.84882388","3.2438E-4","0.35102205","0.11141664","8","270","62","false","ἐργάζομαι:VERB","372.6764705882353","208","46","false","1","ἐργάζομαι:VERB","2754225"
"313","2.95230039","3.7725E-4","0.33871892","0.07754152","8","185","112","false","οὐδείς:PRON","295.463768115942","73","23","false","0","οὐδείς:PRON","2821708"
"315","2.96550783","0.00157194","0.33721037","0.08990552","8","550","352","false","πρότερος:ADJ","301.321554770318","198","88","false","0","πρότερος:ADJ","13333737"
"317","0.0","0.0","0.0","0.07619048","0","16","16","false","κοινῇ:ADV","187.33333333333334","0","1","false","0","κοινῇ:ADV","0"
"322","3.96228989","1.0E-8","0.25237931","0.0","9","4","1","false","τεκμηριόω:VERB","624.25","3","0","false","0","τεκμηριόω:VERB","114"
"324","3.36031218","2.2155E-4","0.2975914","0.0641623","9","111","99","false","μάλιστα:ADV","227.59803921568627","12","7","false","0","μάλιστα:ADV","1399961"
"326","3.77962124","5.82E-5","0.26457678","0.16025641","9","15","9","false","Ὅμηρος:NOUN","769.4615384615385","6","1","false","0","Ὅμηρος:NOUN","406542"
"328","2.6544234","0.01320432","0.37672965","0.02992863","8","2204","1427","false","πολύς:ADJ","156.51505016722408","777","305","false","9","πολύς:ADJ","88453404"
"330","2.8329422","0.00136661","0.35298991","0.07420021","8","232","61","false","ὀνομάζω:VERB","322.44444444444446","171","31","false","0","ὀνομάζω:VERB","9228179"
"338","3.70588877","1.16E-6","0.2698408","0.28571429","9","9","6","false","οὐδαμοῦ:ADV","554.875","3","1","false","0","οὐδαμοῦ:ADV","5697"
"340","3.40517383","1.362E-5","0.29367076","0.17942943","9","47","30","false","σύμπας:ADJ","532.7027027027027","17","2","false","0","σύμπας:ADJ","120685"
"343","4.96288817","2.84E-6","0.20149557","0.09703857","10","147","145","false","οὐδέ:ADV","291.0330578512397","2","21","false","0","οὐδέ:ADV","13073"
"348","3.26305736","0.00108268","0.30646105","0.05465093","9","463","268","false","Ἀχιλλεύς:NOUN","226.21238938053096","195","80","false","0","Ἀχιλλεύς:NOUN","5260033"
"349","3.36265895","6.3493E-4","0.29738371","0.03762716","9","1026","995","false","μετά:ADP","180.38978494623655","31","127","false","0","μετά:ADP","4770456"
"352","3.79981444","0.0","0.26317075","1.0","9","3","1","false","Φθιῶτις:NOUN","3357.5","2","1","false","0","Φθιῶτις:NOUN","0"
"356","2.92555804","0.00201816","0.34181513","0.08474532","8","867","408","false","Ἕλλην:NOUN","281.42899408284023","459","111","false","1","Ἕλλην:NOUN","18526968"
"358","2.88069639","0.00199564","0.34713828","0.06543343","8","802","488","false","πρῶτος:ADJ","248.17164179104478","314","109","false","0","πρῶτος:ADJ","15411663"
"363","3.99132238","7.0E-8","0.25054353","0.0","9","4","2","false","ἀνακαλέω:VERB","225.5","2","0","false","0","ἀνακαλέω:VERB","891"
"364","3.73110299","9.2E-7","0.26801726","0.14285714","9","7","3","false","Δαναός:NOUN","809.0","4","0","false","0","Δαναός:NOUN","9663"
"367","2.99203187","0.00154725","0.33422104","0.05437983","8","529","258","false","ἔπος:NOUN","238.16267942583733","271","73","false","0","ἔπος:NOUN","11516281"
"368","3.14664629","0.0130004","0.31779867","0.01046012","9","5126","4844","false","ἐν:ADP","90.67461538461538","282","585","false","1","ἐν:ADP","104989019"
"373","3.42318398","2.167E-5","0.2921257","0.10480226","9","93","49","false","Ἀργεῖος:NOUN","487.9","44","11","false","0","Ἀργεῖος:NOUN","198678"
"376","3.36593353","1.0811E-4","0.2970944","0.15628415","9","87","62","false","Ἀχαιός:NOUN","434.6885245901639","25","14","false","0","Ἀχαιός:NOUN","824266"
"379","2.78147683","0.00106185","0.35952124","0.08735088","8","410","56","false","ἐρῶ:VERB","330.75113122171945","354","51","false","1","ἐρῶ:VERB","8289578"
"381","3.9630519","9.762E-5","0.25233079","0.08479532","9","43","29","false","μήν:ADV","319.4736842105263","14","4","false","0","μήν:ADV","373106"
"384","3.18572286","2.4083E-4","0.3139005","0.12828283","9","215","89","false","βάρβαρος:NOUN","437.35","126","22","false","0","βάρβαρος:NOUN","1813289"
"386","2.84805982","2.2176E-4","0.35111622","0.12073491","8","391","101","false","ἀποκρίνω:VERB","371.9685039370079","290","29","false","0","ἀποκρίνω:VERB","1526526"
"389","0.0","0.0","0.0","0.1","0","10","10","false","μηδέ:ADV","446.5","0","0","false","0","μηδέ:ADV","0"
"392","0.0","0.0","0.0","0.20833333","0","30","30","false","πω:ADV","499.3333333333333","0","4","false","0","πω:ADV","0"
"394","2.51039677","0.00907339","0.39834341","0.05138783","8","1249","205","false","δοκέω:VERB","207.22281639928698","1044","170","false","1","δοκέω:VERB","58738060"
"395","3.18397642","7.3785E-4","0.31407268","0.04656863","9","1005","986","false","ὡς:SCONJ","184.92401960784315","19","134","false","0","ὡς:SCONJ","4787207"
"399","3.5252415","9.147E-5","0.28366851","0.11904762","9","23","8","false","ἀντίπαλος:ADJ","769.9047619047619","15","2","false","0","ἀντίπαλος:ADJ","614940"
"401","2.89821536","0.00298488","0.34503992","0.05090673","8","1036","402","false","ὄνομα:NOUN","227.4406332453826","634","96","false","4","ὄνομα:NOUN","20007360"
"403","3.25279703","5.151E-5","0.30742773","0.14310799","8","83","42","false","εἷς:NOUN","425.1470588235294","41","13","false","0","εἷς:NOUN","441517"
"408","2.72226164","0.00161399","0.36734162","0.08311301","8","610","143","false","πράσσω:VERB","294.87919463087246","467","93","false","0","πράσσω:VERB","13449159"
"410","3.55673198","1.1319E-4","0.28115697","0.05154868","9","831","827","false","οὖν:ADV","183.74120603015075","4","136","false","0","οὖν:ADV","1013461"
"412","2.9384926","8.8111E-4","0.34031054","0.09542603","8","461","332","false","ἕκαστος:ADJ","306.9139344262295","129","75","false","1","ἕκαστος:ADJ","7080395"
"418","2.87742182","1.5793E-4","0.34753333","0.16327839","8","166","38","false","συνίημι:VERB","514.1714285714286","128","27","false","0","συνίημι:VERB","1300238"
"420","3.32085357","3.2845E-4","0.3011274","0.07264184","9","221","180","false","ὅσος:ADJ","261.38235294117646","41","34","false","0","ὅσος:ADJ","2513676"
"422","3.37362877","2.0446E-4","0.29641673","0.06467368","9","262","168","false","ἀλλήλων:PRON","317.3868613138686","94","45","false","0","ἀλλήλων:PRON","1460383"
"427","2.51618185","0.01318779","0.39742756","0.02625676","8","1628","356","false","καλέω:VERB","155.60981595092025","1272","235","false","10","καλέω:VERB","98315632"
"428","3.59280685","3.789E-5","0.27833392","0.3","9","18","13","false","ὕστερον:NOUN","590.375","5","1","false","0","ὕστερον:NOUN","171542"
"438","4.37341047","0.0","0.2286545","0.0","10","2","1","false","ἀμιξία:NOUN","89.0","1","0","false","0","ἀμιξία:NOUN","9"
"441","3.14970256","4.47E-6","0.3174903","0.32051282","8","15","9","false","ἀθρόος:ADJ","780.7692307692307","6","2","false","0","ἀθρόος:ADJ","56369"
"443","3.39060198","8.1E-7","0.29493288","0.09090909","9","12","2","false","συνεξέρχομαι:VERB","427.4166666666667","10","0","false","0","συνεξέρχομαι:VERB","7926"
"444","3.97740545","8.293E-5","0.25142018","0.05048084","9","444","433","false","ἀλλά:ADV","186.3188976377953","11","78","false","0","ἀλλά:ADV","575624"
"446","2.55154724","0.01859444","0.39191906","0.0269317","8","3921","2713","false","οὗτος:ADJ","143.1712158808933","1208","480","false","3","οὗτος:ADJ","140502713"
"448","3.31375866","1.9663E-4","0.30177213","0.16570048","9","83","30","false","στρατεία:NOUN","555.8478260869565","53","9","false","0","στρατεία:NOUN","1156624"
"452","2.59990176","0.00471435","0.38462992","0.05737311","8","932","186","false","χράω:VERB","232.4920993227991","746","136","false","3","χράω:VERB","33943007"
"453","3.08835889","0.00148673","0.32379656","0.06176241","9","717","286","false","θάλασσα:NOUN","266.2551440329218","431","83","false","0","θάλασσα:NOUN","9564608"
"455","4.36271353","7.76E-6","0.22921514","0.05864953","10","240","236","false","ἤδη:ADV","241.90697674418604","4","33","false","0","ἤδη:ADV","28532"
"457","3.05348469","4.1594E-4","0.32749468","0.12620803","8","152","80","false","πλείων:ADJ","439.6126126126126","72","18","false","0","πλείων:ADJ","3304636"
"460","2.8786225","5.6916E-4","0.34738838","0.11526718","9","178","33","false","κτάομαι:VERB","404.7557251908397","145","28","false","1","κτάομαι:VERB","3677996"
"461","4.41112263","3.759E-5","0.22669966","0.04545455","10","12","10","false","Μίνως:NOUN","115.72727272727273","2","1","false","0","Μίνως:NOUN","140084"
"465","2.51487202","0.00695288","0.39763455","0.05618206","8","1572","280","false","οἶδα:VERB","214.8238341968912","1292","190","false","14","οἶδα:VERB","54573015"
"467","3.44261311","8.119E-5","0.29047702","0.17290553","9","71","29","false","ἀκοή:NOUN","512.7941176470588","42","13","false","0","ἀκοή:NOUN","597261"
"470","3.10915243","9.86E-5","0.32163106","0.14020805","9","131","65","false","ναυτικός:ADJ","483.74626865671644","66","11","false","0","ναυτικός:ADJ","707679"
"474","3.39333079","5.159E-5","0.2946957","0.12897959","9","75","36","false","Ἑλληνικός:ADJ","472.1","39","7","false","0","Ἑλληνικός:ADJ","742683"
"475","3.72335316","5.8E-5","0.26857511","0.04963729","9","616","561","false","νῦν:ADV","204.39367816091954","55","104","false","0","νῦν:ADV","469054"
"478","2.75031381","6.7995E-4","0.36359487","0.10232558","8","352","90","false","κρατέω:VERB","343.35185185185185","262","58","false","1","κρατέω:VERB","6208449"
"484","2.92141025","0.0010852","0.34230044","0.08333333","9","298","101","false","νῆσος:NOUN","364.25531914893617","197","40","false","0","νῆσος:NOUN","7275771"
"486","0.0","0.0","0.0","0.0","0","1","1","false","Κυκλάδες:NOUN","141.0","0","0","false","0","Κυκλάδες:NOUN","0"
"488","3.00616711","2.4919E-4","0.3326495","0.08801792","8","124","32","false","ἔρδω:VERB","387.4","92","20","false","0","ἔρδω:VERB","1579279"
"493","3.52475031","4.52E-6","0.28370804","0.26190476","9","18","8","false","οἰκιστής:NOUN","875.5333333333333","10","2","false","0","οἰκιστής:NOUN","45379"
"499","2.95546581","2.2203E-4","0.33835614","0.10888978","8","167","32","false","ἐξελαύνω:VERB","405.1951219512195","135","26","false","0","ἐξελαύνω:VERB","1875325"
"500","3.13573105","1.9058E-4","0.3189049","0.15100251","9","86","38","false","Κάρ:NOUN","549.5438596491229","48","10","false","0","Κάρ:NOUN","1156015"
"504","2.72788299","0.01032962","0.36658464","0.03639089","8","1616","591","false","παῖς:NOUN","180.60942249240122","1025","212","false","3","παῖς:NOUN","58343424"
"506","3.13884189","0.00209343","0.31858884","0.05157598","9","1114","745","false","ἑαυτοῦ:PRON","214.64377682403435","369","165","false","0","ἑαυτοῦ:PRON","15623561"
"508","3.70425149","3.0E-8","0.26996007","0.0","9","3","1","false","ἐγκαθίστημι:VERB","299.6666666666667","2","0","false","0","ἐγκαθίστημι:VERB","258"
"510","3.02848878","4.9647E-4","0.33019769","0.11386354","8","188","69","false","ἡγεμών:NOUN","431.9237288135593","119","22","false","0","ἡγεμών:NOUN","3300648"
"513","3.45734869","5.005E-5","0.28923898","0.13684211","9","22","7","false","ληίζομαι:VERB","667.8","15","2","false","0","ληίζομαι:VERB","331021"
"515","3.45522022","1.1382E-4","0.28941715","0.14886541","9","177","61","false","ἤπειρος:NOUN","523.4305555555555","116","24","false","0","ἤπειρος:NOUN","719946"
"520","2.87141844","0.00113958","0.34825994","0.09053205","8","229","52","false","νέμω:VERB","363.9741935483871","177","35","false","0","νέμω:VERB","7522224"
"522","3.59471702","1.7343E-4","0.27818601","0.04961126","9","105","90","false","μέχρι:ADP","269.3378378378378","15","16","false","0","μέχρι:ADP","1177940"
"528","3.06156197","5.581E-4","0.32663066","0.07781718","8","406","156","false","τρόπος:NOUN","297.8412698412698","250","68","false","0","τρόπος:NOUN","4656565"
"532","3.53664793","9.71E-5","0.28275362","0.22463768","9","31","10","false","Λοκροί:NOUN","844.5","21","4","false","0","Λοκροί:NOUN","518567"
"533","3.43868362","0.00173841","0.29080896","0.02541871","9","1164","1109","false","περί:ADP","147.65764023210832","55","154","false","0","περί:ADP","11418667"
"538","0.0","0.0","0.0","0.0","0","2","2","false","Ὀζόλαι:NOUN","24.0","0","1","false","0","Ὀζόλαι:NOUN","0"
"541","4.43846532","0.0","0.2253031","0.16666667","10","3","2","false","Αἰτωλοί:NOUN","534.0","1","0","false","0","Αἰτωλοί:NOUN","7"
"544","3.82251815","3.4E-7","0.26160765","0.1","9","6","4","false","Ἀκαρνάν:NOUN","1182.0","2","1","false","0","Ἀκαρνάν:NOUN","1436"
