probability,verb,prev_layer,subj_freq,obj_freq,iobj_freq,subj_avdist,obj_avdist,iobj_avdist
0.27735229914941734,beitragen:VERB,,0.6666666666666666,0.1111111111111111,0.2222222222222222,7.0,-18.0,-6.5
0.3141825567024859,bescheinigen:VERB,,0.375,0.25,0.375,3.0,-8.0,-4.25
0.23834105942159675,beschließen:VERB,,0.5714285714285714,0.2142857142857143,0.21428571428571427,4.616666666666667,-13.4,-10.0
0.20548488191010136,betrachten:VERB,,0.6538461538461539,0.23076923076923078,0.11538461538461539,4.993055555555555,0.0,-4.0
0.23763271794802684,betrauen:VERB,,0.5555555555555556,0.2222222222222222,0.2222222222222222,3.0,-4.0,-21.0
0.21497390141301817,bezeichnen:VERB,,0.5376344086021505,0.25806451612903225,0.20430107526881722,5.274428274428274,-1.3333333333333333,-3.0
0.3141825567024859,bezichtigen:VERB,,0.375,0.25,0.375,4.75,2.0,-3.25
0.27456296861471924,bitten:VERB,,0.625,0.125,0.25,2.375,0.5,-6.5
0.4081187240344978,blasen:VERB,,0.6666666666666666,0.0,0.3333333333333333,2.5,0.0,-2.0
0.3306600713782581,bleiben:VERB,,0.7272727272727273,0.025974025974025976,0.24675324675324675,2.3214285714285716,-6.5,-0.27564102564102566
0.24116342193906073,brauen:VERB,,0.5,0.25,0.25,1.0,-3.0,-10.0
0.4081187240344978,charakterisieren:VERB,,0.6666666666666666,0.0,0.3333333333333333,2.5,0.0,-9.0
0.10499204860715979,dauern:VERB,,0.75,0.19444444444444445,0.05555555555555555,2.814814814814815,-1.4285714285714286,-1.0
0.15600405331350808,deuten:VERB,,0.7777777777777778,0.1111111111111111,0.1111111111111111,4.142857142857143,-4.0,-5.0
0.3919956648826661,dienen:VERB,,0.6413043478260869,0.03260869565217391,0.32608695652173914,2.4915254237288136,-2.75,-4.0
0.27456296861471924,einbauen:VERB,,0.625,0.125,0.25,5.2,6.0,-2.0
0.890326026731683,eingelanden:VERB,,0.5,0.0,0.5,3.0,0.0,-13.0
0.13907488201760723,empfehlen:VERB,,0.4823529411764706,0.3411764705882353,0.17647058823529413,11.105263157894736,2.103448275862069,-4.423076923076923
0.24116342193906073,empfinden:VERB,,0.5,0.25,0.25,8.0,3.0,-2.0
0.890326026731683,enstrechen:VERB,,0.5,0.0,0.5,6.0,0.0,-1.0
0.13860544580775194,entdecken:VERB,,0.7142857142857142,0.2571428571428571,0.02857142857142857,5.55,-1.4444444444444444,-22.0
0.890326026731683,entgehen:VERB,,0.5,0.0,0.5,1.0,0.0,-2.0
0.890326026731683,entpuppen:VERB,,0.5,0.0,0.5,1.0,0.0,-5.0
0.7527485147165073,entsprechen:VERB,,0.4444444444444444,0.018518518518518517,0.5370370370370371,2.8333333333333335,-2.0,-1.793103448275862
0.890326026731683,entstammen:VERB,,0.5,0.0,0.5,3.625,0.0,-2.0
0.890326026731683,entstammt:VERB,,0.5,0.0,0.5,14.0,0.0,-2.0
0.24281618002244812,erlaubt:VERB,,0.2,0.2,0.6000000000000001,5.0,8.0,-4.5
0.21604383121528978,erleichtern:VERB,,0.4285714285714286,0.2857142857142857,0.2857142857142857,5.3,1.0,-7.75
0.890326026731683,erliegen:VERB,,0.5,0.0,0.5,2.0,0.0,-2.0
0.10580960418048682,ermöglichen:VERB,,0.4166666666666667,0.3541666666666667,0.22916666666666669,2.85,-2.235294117647059,-9.946428571428571
0.24891957930382522,ernennen:VERB,,0.75,0.08333333333333333,0.16666666666666666,8.833333333333332,7.0,-4.5
0.21408877994444978,erwägen:VERB,,0.6666666666666666,0.2222222222222222,0.1111111111111111,5.0,-4.0,-12.0
0.15994960279993106,erzählen:VERB,,0.6153846153846154,0.2692307692307693,0.11538461538461539,0.5714285714285714,1.4,-0.6666666666666666
0.4562467353700166,fangen:VERB,,0.4666666666666667,0.13333333333333333,0.39999999999999997,1.5714285714285714,-5.5,-2.7
0.890326026731683,fertigbringen:VERB,,0.5,0.0,0.5,12.0,0.0,-15.0
0.1679249553911676,festlegen:VERB,,0.6666666666666666,0.25,0.08333333333333333,7.5,6.666666666666667,-1.0
0.1880754722150443,funktionieren:VERB,,0.8571428571428571,0.0,0.14285714285714285,0.6666666666666666,0.0,-2.0
0.12846690947268397,fürchten:VERB,,0.5,0.3333333333333333,0.16666666666666666,2.3333333333333335,-4.0,-9.0
0.890326026731683,gedenken:VERB,,0.5,0.0,0.5,14.0,0.0,-2.0
0.10708829587859404,gehen:VERB,,0.8630705394190872,0.04149377593360996,0.0954356846473029,1.6682692307692308,-6.6,-1.526923076923077
0.4081187240344978,geloben|loben:VERB,,0.6666666666666666,0.0,0.3333333333333333,5.0,0.0,-14.0
0.890326026731683,genügen:VERB,,0.5,0.0,0.5,1.0,0.0,-2.0
0.3141825567024859,gestatten:VERB,,0.375,0.25,0.375,1.6666666666666667,-9.0,-6.5
0.890326026731683,gestehen:VERB,,0.5,0.0,0.5,1.0,0.0,-6.0
0.32877299260946613,gleichen:VERB,,0.5,0.16666666666666666,0.3333333333333333,2.6666666666666665,-1.0,-2.5
0.6848276418890225,helfen:VERB,,0.43243243243243246,0.05405405405405406,0.5135135135135136,4.5625,6.5,-1.8571428571428572
0.12856654447728322,hoffen:VERB,,0.46153846153846156,0.34615384615384615,0.19230769230769232,1.8333333333333333,-3.0,-12.8
0.17207394955909747,hören:VERB,,0.5416666666666666,0.2916666666666667,0.16666666666666666,3.041666666666667,-2.4166666666666665,-4.0
0.3713844118498105,konfrontieren:VERB,,0.75,0.0,0.25,6.666666666666667,0.0,-11.0
0.22735196805067528,krönen:VERB,,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.75,1.0,-7.0
0.1067585567771189,kündigen:VERB,,0.45098039215686275,0.37254901960784315,0.1764705882352941,1.3478260869565217,-7.6726190476190474,-6.95
0.890326026731683,küren:VERB,,0.5,0.0,0.5,4.0,0.0,-2.0
0.10313235722407212,laden:VERB,,0.6470588235294118,0.29411764705882354,0.058823529411764705,4.770833333333333,-3.8,-9.0
0.16073056770009864,lassen:VERB,,0.3247863247863248,0.301994301994302,0.37321937321937326,0.3018018018018018,-2.8857142857142857,-1.0901639344262297
0.1594445649844149,locken:VERB,,0.5714285714285714,0.2857142857142857,0.14285714285714285,14.0,0.5,-24.0
0.10387277694006043,machen:VERB,,0.426865671641791,0.3611940298507462,0.21194029850746268,3.241362530413625,-5.0375,-0.34362745098039205
0.890326026731683,mißtrauen:VERB,,0.5,0.0,0.5,2.0,0.0,-1.0
0.2319670689779712,nachweisen:VERB,,0.6428571428571428,0.21428571428571427,0.14285714285714285,5.178571428571429,5.0,-1.5
0.2702910039046955,nennen:VERB,,0.5769230769230769,0.15384615384615385,0.2692307692307692,4.2532327586206895,-1.4166666666666667,-4.476190476190476
0.24281618002244817,operieren:VERB,,0.6000000000000001,0.2,0.2,4.0,-5.0,-2.0
0.24281618002244817,passen:VERB,,0.6,0.2,0.2,1.3333333333333333,-1.0,-11.0
0.24351918078886964,planen:VERB,,0.6666666666666666,0.2,0.13333333333333333,6.9,1.3333333333333333,-6.75
0.45789248364151514,raten:VERB,,0.35714285714285715,0.0,0.6428571428571428,2.2,0.0,-3.675
0.23761792263311746,reden:VERB,,0.7,0.2,0.1,2.5714285714285716,1.0,-2.0
0.890326026731683,spotten:VERB,,0.5,0.0,0.5,3.0,0.0,-2.0
0.24281618002244817,stinken:VERB,,0.6,0.2,0.2,1.6666666666666667,-11.0,-3.0
0.11280706794520688,suchen:VERB,,0.5375,0.325,0.1375,3.2790697674418605,1.94,-3.083333333333333
0.850624516773372,unterliegen:VERB,,0.52,0.0,0.48,1.2307692307692308,0.0,-2.25
0.24069923454845976,verbieten:VERB,,0.4782608695652174,0.2608695652173913,0.2608695652173913,4.533333333333333,-5.4,-5.625
0.12846690947268397,vereinbaren:VERB,,0.5,0.3333333333333333,0.16666666666666666,10.666666666666666,5.5,-23.0
0.27735229914941734,verfallen:VERB,,0.6666666666666666,0.1111111111111111,0.2222222222222222,2.6666666666666665,10.0,-2.0
0.22735196805067528,vergessen:VERB,,0.6666666666666666,0.16666666666666666,0.16666666666666666,3.0,-10.5,-3.5
0.4081187240344978,verhelfen:VERB,,0.6666666666666666,0.0,0.3333333333333333,7.5,0.0,-5.0
0.4081187240344978,vermag:VERB,,0.3333333333333333,0.0,0.6666666666666666,4.0,0.0,-4.5
0.890326026731683,vermochte:VERB,,0.5,0.0,0.5,1.0,0.0,-8.0
0.15987806077656916,versprechen:VERB,,0.4285714285714286,0.3142857142857143,0.2571428571428571,5.8076923076923075,-8.15,-3.75
0.6019875693497528,versuchen:VERB,,0.41353383458646614,0.07518796992481203,0.5112781954887218,1.8545454545454545,1.2777777777777777,-4.038461538461538
0.44803335369887126,vertrauen:VERB,,0.42857142857142855,0.14285714285714285,0.42857142857142855,2.6666666666666665,-4.0,-1.0
0.10562959065156236,verzichten:VERB,,0.9,0.0,0.1,4.777777777777778,0.0,-16.0
0.890326026731683,vorgaukeln:VERB,,0.5,0.0,0.5,1.0,0.0,-3.0
0.20595402894863324,vorschlagen:VERB,,0.7142857142857142,0.14285714285714285,0.14285714285714285,7.25,-8.0,-16.0
0.2932345915413066,vorwerfen:VERB,,0.3,0.2,0.5,8.333333333333334,2.5,-2.625
0.6796827904264789,weigern:VERB,,0.5,0.0625,0.4375,1.625,-15.0,-10.0
0.1572959920734016,werfen:VERB,,0.39999999999999997,0.31111111111111106,0.2888888888888889,3.8823529411764706,-7.230769230769231,-8.430555555555555
0.12846690947268397,werten:VERB,,0.5,0.3333333333333333,0.16666666666666666,1.0,-0.5,-9.0
0.1320593468726048,widmen:VERB,,0.3142857142857143,0.3142857142857143,0.37142857142857144,2.4722222222222223,-1.4545454545454546,-1.8461538461538463
0.29909354414024225,wirken:VERB,,0.7,0.075,0.225,2.3214285714285716,-0.3333333333333333,-0.8888888888888888
0.20595402894863324,würdigen:VERB,,0.7142857142857142,0.14285714285714285,0.14285714285714285,2.5,-4.0,-6.0
0.5900782942623749,zutrauen:VERB,,0.4,0.0,0.6000000000000001,4.0,0.0,-0.75
0.3543853990823118,zwingen:VERB,,0.4411764705882353,0.20588235294117646,0.35294117647058826,5.125,-0.14285714285714285,-9.75
0.8174113744216149,ähneln:VERB,,0.4666666666666667,0.0,0.5333333333333333,2.142857142857143,0.0,-3.0
0.2598437182989042,überlassen:VERB,,0.34615384615384615,0.2692307692307692,0.38461538461538464,2.083333333333333,-1.4285714285714286,-1.6
0.12846690947268397,überliefern:VERB,,0.5,0.3333333333333333,0.16666666666666666,2.25,-5.5,-1.0
0.10086961101191406,überzeugen:VERB,,0.5333333333333333,0.3333333333333333,0.13333333333333333,5.571428571428571,4.2,-14.0
